"Date","Price","Open","High","Low","Vol.","Change %"
"08/05/2025","85,500.0","86,400.0","86,600.0","85,500.0","1.01M","-1.16%"
"08/04/2025","86,500.0","86,000.0","86,900.0","84,000.0","775.50K","-4.21%"
"08/01/2025","90,300.0","84,300.0","90,300.0","83,600.0","1.14M","6.99%"
"07/31/2025","84,400.0","84,600.0","85,300.0","83,800.0","541.50K","-1.29%"
"07/30/2025","85,500.0","84,200.0","85,500.0","83,800.0","720.90K","1.42%"
"07/29/2025","84,300.0","86,100.0","86,200.0","84,300.0","1.56M","-1.98%"
"07/28/2025","86,000.0","86,400.0","86,500.0","85,900.0","691.10K","-0.46%"
"07/25/2025","86,400.0","86,000.0","86,700.0","86,000.0","489.90K","0.47%"
"07/24/2025","86,000.0","86,000.0","86,300.0","85,100.0","560.30K","0.00%"
"07/23/2025","86,000.0","85,900.0","86,100.0","85,400.0","382.10K","0.12%"
"07/22/2025","85,900.0","85,000.0","86,000.0","84,100.0","479.00K","1.06%"
"07/21/2025","85,000.0","86,200.0","86,500.0","85,000.0","460.30K","-1.39%"
"07/18/2025","86,200.0","86,200.0","87,300.0","86,000.0","471.00K","-0.12%"
"07/17/2025","86,300.0","87,500.0","88,500.0","86,300.0","958.10K","-1.93%"
"07/16/2025","88,000.0","86,000.0","88,000.0","85,300.0","763.40K","1.50%"
"07/15/2025","86,700.0","87,600.0","87,700.0","86,700.0","680.60K","-1.03%"
"07/14/2025","87,600.0","83,800.0","87,600.0","83,600.0","1.85M","5.29%"
"07/11/2025","83,200.0","82,300.0","83,500.0","82,300.0","676.90K","1.09%"
"07/10/2025","82,300.0","83,000.0","83,100.0","82,000.0","596.10K","-0.60%"
"07/09/2025","82,800.0","83,000.0","83,400.0","82,100.0","660.50K","0.61%"
"07/08/2025","82,300.0","82,700.0","82,900.0","82,300.0","484.90K","-0.24%"
"07/07/2025","82,500.0","83,000.0","83,300.0","82,000.0","331.70K","-0.24%"
"07/04/2025","82,700.0","82,500.0","83,600.0","82,500.0","382.30K","0.24%"
"07/03/2025","82,500.0","82,900.0","84,100.0","82,200.0","903.40K","-0.48%"
"07/02/2025","82,900.0","83,300.0","84,100.0","82,900.0","846.40K","-0.60%"
"07/01/2025","83,400.0","83,200.0","83,400.0","82,000.0","924.40K","0.36%"
"06/30/2025","83,100.0","82,300.0","83,300.0","82,200.0","916.20K","1.47%"
"06/27/2025","81,900.0","81,500.0","82,300.0","80,900.0","801.10K","1.24%"
"06/26/2025","80,900.0","79,600.0","81,400.0","79,500.0","851.40K","1.63%"
"06/25/2025","79,600.0","80,300.0","80,600.0","79,500.0","487.60K","-0.75%"
"06/24/2025","80,200.0","80,600.0","81,000.0","80,000.0","372.90K","-0.37%"
"06/23/2025","80,500.0","79,500.0","80,500.0","78,600.0","598.30K","1.13%"
"06/20/2025","79,600.0","80,200.0","80,500.0","79,500.0","499.50K","-0.87%"
"06/19/2025","80,300.0","80,000.0","80,700.0","79,500.0","245.70K","0.38%"
"06/18/2025","80,000.0","80,600.0","81,100.0","79,300.0","764.70K","-1.36%"
"06/17/2025","81,100.0","82,000.0","82,200.0","80,600.0","485.30K","-1.10%"
"06/16/2025","82,000.0","78,000.0","82,500.0","77,800.0","1.58M","5.13%"
"06/13/2025","78,000.0","78,000.0","79,400.0","77,200.0","910.50K","-0.38%"
"06/12/2025","78,300.0","77,200.0","78,600.0","77,100.0","1.06M","3.03%"
"06/11/2025","76,000.0","76,800.0","76,800.0","75,700.0","403.50K","-0.13%"
"06/10/2025","76,100.0","74,500.0","76,600.0","74,500.0","626.60K","2.01%"
"06/09/2025","74,600.0","75,700.0","75,900.0","74,200.0","690.60K","-1.45%"
"06/06/2025","75,700.0","77,900.0","77,900.0","75,700.0","1.27M","-2.82%"
"06/05/2025","77,900.0","78,600.0","78,800.0","77,800.0","1.00M","-1.27%"
"06/04/2025","78,900.0","78,400.0","78,900.0","77,700.0","1.16M","1.41%"
"06/03/2025","77,800.0","78,000.0","79,200.0","77,700.0","1.64M","-0.51%"
"06/02/2025","78,200.0","77,000.0","79,600.0","77,000.0","3.00M","-5.21%"
"05/30/2025","82,500.0","86,000.0","86,000.0","81,800.0","1.05M","-1.79%"
"05/29/2025","84,000.0","84,700.0","84,700.0","82,600.0","2.35M","5.93%"
"05/28/2025","79,300.0","80,800.0","80,900.0","78,900.0","773.00K","-1.25%"
"05/27/2025","80,300.0","81,000.0","81,000.0","80,000.0","538.40K","-0.25%"
"05/26/2025","80,500.0","80,000.0","80,500.0","78,000.0","744.80K","1.90%"
"05/23/2025","79,000.0","79,000.0","80,000.0","78,000.0","660.30K","0.13%"
"05/22/2025","78,900.0","80,000.0","80,500.0","78,500.0","1.05M","-2.23%"
"05/21/2025","80,700.0","82,600.0","82,600.0","80,100.0","681.10K","-1.94%"
"05/20/2025","82,300.0","81,900.0","82,600.0","81,000.0","1.12M","0.86%"
"05/19/2025","81,600.0","80,900.0","83,100.0","79,900.0","959.40K","0.74%"
"05/16/2025","81,000.0","84,000.0","84,300.0","81,000.0","1.44M","-4.03%"
"05/15/2025","84,400.0","87,000.0","87,000.0","84,000.0","1.45M","-1.86%"
"05/14/2025","86,000.0","82,200.0","86,400.0","82,100.0","2.68M","4.62%"
"05/13/2025","82,200.0","79,500.0","84,100.0","79,500.0","4.00M","4.58%"
"05/12/2025","78,600.0","77,000.0","78,600.0","76,000.0","1.46M","2.88%"
"05/09/2025","76,400.0","74,200.0","76,500.0","74,200.0","2.04M","3.24%"
"05/08/2025","74,000.0","72,000.0","74,400.0","72,000.0","1.63M","1.65%"
"05/07/2025","72,800.0","73,200.0","73,300.0","72,300.0","1.25M","-1.09%"
"05/06/2025","73,600.0","70,900.0","73,600.0","70,900.0","1.83M","3.95%"
"05/05/2025","70,800.0","71,600.0","72,200.0","70,300.0","809.80K","-0.42%"
"04/29/2025","71,100.0","70,500.0","71,100.0","70,400.0","626.10K","0.42%"
"04/28/2025","70,800.0","70,100.0","71,000.0","70,000.0","864.40K","1.00%"
"04/25/2025","70,100.0","71,400.0","71,400.0","69,600.0","1.51M","-1.27%"
"04/24/2025","71,000.0","69,000.0","71,400.0","69,000.0","1.22M","3.20%"
"04/23/2025","68,800.0","69,000.0","69,700.0","68,000.0","1.32M","2.53%"
"04/22/2025","67,100.0","69,500.0","69,600.0","64,700.0","2.46M","-3.45%"
"04/21/2025","69,500.0","72,500.0","73,500.0","69,500.0","1.13M","-4.14%"
"04/18/2025","72,500.0","70,500.0","72,900.0","70,300.0","1.10M","3.87%"
"04/17/2025","69,800.0","68,100.0","70,000.0","67,700.0","1.65M","1.75%"
"04/16/2025","68,600.0","71,200.0","71,200.0","68,200.0","1.79M","-4.06%"
"04/15/2025","71,500.0","73,300.0","73,400.0","70,000.0","1.94M","-2.99%"
"04/14/2025","73,700.0","73,900.0","75,800.0","73,000.0","1.87M","2.79%"
"04/11/2025","71,700.0","71,700.0","71,700.0","71,300.0","3.66M","6.86%"
"04/10/2025","67,100.0","67,100.0","67,100.0","67,100.0","59.60K","6.85%"
"04/09/2025","62,800.0","62,800.0","66,600.0","62,800.0","3.79M","-6.96%"
"04/08/2025","67,500.0","69,500.0","71,200.0","67,500.0","1.43M","-6.90%"
"04/04/2025","72,500.0","71,500.0","73,000.0","71,500.0","4.12M","-5.60%"
"04/03/2025","76,800.0","80,000.0","81,100.0","76,800.0","2.63M","-6.91%"
"04/02/2025","82,500.0","83,500.0","84,300.0","82,500.0","727.00K","-1.08%"
"04/01/2025","83,400.0","83,300.0","83,700.0","82,600.0","411.80K","0.12%"
"03/31/2025","83,300.0","82,000.0","83,300.0","82,000.0","1.00M","1.59%"
"03/28/2025","82,000.0","84,900.0","85,000.0","82,000.0","3.24M","-3.42%"
"03/27/2025","84,900.0","86,600.0","86,800.0","84,900.0","1.25M","-1.96%"
"03/26/2025","86,600.0","87,800.0","88,300.0","86,600.0","558.20K","-1.37%"
"03/25/2025","87,800.0","88,500.0","88,600.0","87,000.0","664.50K","-0.79%"
"03/24/2025","88,500.0","89,900.0","89,900.0","88,300.0","268.10K","-1.23%"
"03/21/2025","89,600.0","89,800.0","89,800.0","88,800.0","229.70K","-0.22%"
"03/20/2025","89,800.0","89,600.0","90,300.0","88,500.0","863.30K","1.81%"
"03/19/2025","88,200.0","88,700.0","89,800.0","88,100.0","469.00K","0.00%"
"03/18/2025","88,200.0","87,900.0","89,000.0","87,900.0","447.00K","0.34%"
"03/17/2025","87,900.0","87,900.0","88,400.0","85,900.0","1.14M","0.57%"
"03/14/2025","87,400.0","90,100.0","91,000.0","87,000.0","1.71M","-2.89%"
"03/13/2025","90,000.0","91,700.0","91,800.0","90,000.0","1.10M","-1.10%"
"03/12/2025","91,000.0","93,400.0","93,400.0","91,000.0","1.27M","-2.57%"
"03/11/2025","93,400.0","93,400.0","93,400.0","92,800.0","279.60K","0.11%"
"03/10/2025","93,300.0","93,900.0","93,900.0","93,300.0","318.80K","-0.64%"
"03/07/2025","93,900.0","93,500.0","94,200.0","93,100.0","352.40K","0.21%"
"03/06/2025","93,700.0","94,600.0","94,600.0","93,500.0","280.10K","0.75%"
"03/05/2025","93,000.0","94,000.0","94,300.0","93,000.0","693.20K","-1.27%"
"03/04/2025","94,200.0","94,100.0","94,600.0","93,900.0","258.50K","0.11%"
"03/03/2025","94,100.0","94,000.0","94,700.0","93,800.0","226.00K","0.11%"
"02/28/2025","94,000.0","94,700.0","94,800.0","93,500.0","578.00K","-0.74%"
"02/27/2025","94,700.0","95,700.0","95,800.0","94,700.0","244.20K","-0.94%"
"02/26/2025","95,600.0","95,500.0","95,600.0","94,800.0","621.30K","0.10%"
"02/25/2025","95,500.0","94,900.0","95,800.0","94,700.0","371.60K","0.95%"
"02/24/2025","94,600.0","94,500.0","95,100.0","94,400.0","195.90K","0.32%"
"02/21/2025","94,300.0","94,100.0","94,900.0","94,100.0","246.20K","0.21%"
"02/20/2025","94,100.0","94,800.0","94,900.0","94,000.0","344.20K","-0.95%"
"02/19/2025","95,000.0","93,600.0","95,000.0","93,600.0","322.60K","1.50%"
"02/18/2025","93,600.0","95,200.0","95,200.0","93,600.0","705.20K","-1.89%"
"02/17/2025","95,400.0","95,200.0","95,500.0","93,900.0","550.70K","-0.21%"
"02/14/2025","95,600.0","96,000.0","96,200.0","95,000.0","234.90K","0.63%"
"02/13/2025","95,000.0","95,500.0","95,600.0","94,600.0","230.10K","0.00%"
"02/12/2025","95,000.0","95,100.0","95,500.0","94,600.0","172.00K","0.53%"
"02/11/2025","94,500.0","95,300.0","95,900.0","94,500.0","290.00K","-0.74%"
"02/10/2025","95,200.0","97,500.0","97,500.0","95,000.0","637.70K","-2.56%"
"02/07/2025","97,700.0","98,196.9","98,892.6","97,203.0","558.10K","-1.31%"
"02/06/2025","98,992.0","97,799.4","99,389.6","97,700.0","1.46M","1.43%"
"02/05/2025","97,600.6","97,501.2","97,700.0","97,302.4","391.90K","0.00%"
"02/04/2025","97,600.6","97,700.0","97,898.8","97,302.4","448.40K","0.10%"
"02/03/2025","97,501.2","97,302.4","97,998.1","97,004.3","486.90K","-0.10%"
"01/24/2025","97,600.0","97,300.0","98,000.0","97,200.0","460.80K","0.51%"
"01/23/2025","97,100.0","96,800.0","97,100.0","96,200.0","560.30K","1.36%"
"01/22/2025","95,800.0","95,900.0","96,000.0","95,600.0","235.30K","0.21%"
"01/21/2025","95,600.0","96,300.0","96,300.0","94,000.0","134.50K","-0.52%"
"01/20/2025","96,100.0","95,700.0","96,100.0","95,200.0","346.70K","0.95%"
"01/17/2025","95,200.0","95,500.0","95,500.0","94,900.0","96.10K","0.21%"
"01/16/2025","95,000.0","94,100.0","95,700.0","94,100.0","340.30K","0.74%"
"01/15/2025","94,300.0","95,000.0","95,800.0","93,600.0","414.70K","-1.15%"
"01/14/2025","95,400.0","95,600.0","95,600.0","94,400.0","414.70K","1.06%"
"01/13/2025","94,400.0","93,700.0","94,900.0","93,500.0","363.50K","0.64%"
"01/10/2025","93,800.0","95,500.0","95,500.0","93,800.0","308.80K","-1.37%"
"01/09/2025","95,100.0","96,000.0","96,000.0","95,100.0","166.20K","-0.94%"
"01/08/2025","96,000.0","94,600.0","96,600.0","94,300.0","286.00K","1.48%"
"01/07/2025","94,600.0","96,200.0","96,600.0","94,600.0","682.80K","-2.27%"
"01/06/2025","96,800.0","96,900.0","96,900.0","96,100.0","448.40K","0.21%"
"01/03/2025","96,600.0","97,500.0","97,900.0","96,200.0","455.80K","-1.33%"
"01/02/2025","97,900.0","98,000.0","98,000.0","97,500.0","356.80K","0.00%"
"12/31/2024","97,900.0","97,500.0","97,900.0","97,500.0","495.20K","0.41%"
"12/30/2024","97,500.0","97,500.0","98,500.0","97,200.0","806.20K","-0.10%"
"12/27/2024","97,600.0","97,600.0","97,600.0","97,000.0","413.80K","0.10%"
"12/26/2024","97,500.0","97,900.0","98,000.0","97,100.0","414.80K","-0.10%"
"12/25/2024","97,600.0","97,500.0","97,900.0","97,000.0","506.00K","0.41%"
"12/24/2024","97,200.0","97,300.0","97,300.0","96,000.0","508.30K","-0.10%"
"12/23/2024","97,300.0","97,000.0","97,800.0","96,900.0","344.10K","0.31%"
"12/20/2024","97,000.0","97,200.0","97,400.0","96,800.0","180.80K","-0.41%"
"12/19/2024","97,400.0","96,600.0","97,400.0","96,400.0","601.40K","-0.10%"
"12/18/2024","97,500.0","97,600.0","97,800.0","97,000.0","333.70K","-0.31%"
"12/17/2024","97,800.0","98,000.0","98,100.0","97,500.0","248.30K","-0.41%"
"12/16/2024","98,200.0","97,500.0","99,100.0","97,500.0","1.23M","1.24%"
"12/13/2024","97,000.0","97,000.0","97,100.0","96,600.0","645.10K","0.21%"
"12/12/2024","96,800.0","96,800.0","98,100.0","96,200.0","1.43M","0.00%"
"12/11/2024","96,800.0","96,700.0","97,000.0","96,200.0","1.07M","-0.21%"
"12/10/2024","97,000.0","97,000.0","97,600.0","96,300.0","740.30K","0.21%"
"12/09/2024","96,800.0","96,700.0","97,400.0","96,600.0","919.50K","0.41%"
"12/06/2024","96,400.0","96,400.0","96,500.0","95,700.0","724.90K","0.42%"
"12/05/2024","96,000.0","94,400.0","96,700.0","94,400.0","1.30M","1.91%"
"12/04/2024","94,200.0","93,700.0","94,300.0","93,500.0","654.30K","0.64%"
"12/03/2024","93,600.0","94,000.0","94,200.0","93,600.0","346.70K","-0.43%"
"12/02/2024","94,000.0","93,000.0","94,300.0","93,000.0","1.20M","1.18%"
"11/29/2024","92,900.0","93,200.0","93,300.0","92,800.0","845.80K","0.11%"
"11/28/2024","92,800.0","93,700.0","93,700.0","92,800.0","245.00K","-0.22%"
"11/27/2024","93,000.0","92,800.0","93,300.0","92,700.0","286.90K","0.22%"
"11/26/2024","92,800.0","92,900.0","93,000.0","92,500.0","381.00K","-0.11%"
"11/25/2024","92,900.0","93,200.0","93,300.0","92,600.0","268.20K","0.00%"
"11/22/2024","92,900.0","94,100.0","94,100.0","92,300.0","379.70K","-1.17%"
"11/21/2024","94,000.0","92,800.0","94,000.0","92,100.0","796.60K","1.29%"
"11/20/2024","92,800.0","91,600.0","92,800.0","91,000.0","707.00K","1.20%"
"11/19/2024","91,700.0","92,200.0","92,200.0","90,800.0","401.80K","-0.22%"
"11/18/2024","91,900.0","92,200.0","92,300.0","90,600.0","694.90K","0.55%"
"11/15/2024","91,400.0","92,900.0","92,900.0","91,100.0","899.00K","-1.72%"
"11/14/2024","93,000.0","93,000.0","93,600.0","92,900.0","383.30K","0.00%"
"11/13/2024","93,000.0","93,100.0","93,100.0","92,700.0","285.50K","-0.21%"
"11/12/2024","93,200.0","92,500.0","93,200.0","92,100.0","370.60K","0.32%"
"11/11/2024","92,900.0","92,800.0","93,000.0","91,900.0","748.10K","-0.11%"
"11/08/2024","93,000.0","93,300.0","93,300.0","92,600.0","522.30K","-0.32%"
"11/07/2024","93,300.0","94,300.0","94,400.0","92,900.0","779.80K","-1.06%"
"11/06/2024","94,300.0","93,600.0","94,900.0","93,200.0","711.10K","0.86%"
"11/05/2024","93,500.0","92,700.0","93,900.0","92,600.0","739.20K","0.86%"
"11/04/2024","92,700.0","92,000.0","93,200.0","91,700.0","1.23M","1.42%"
"11/01/2024","91,400.0","94,200.0","94,200.0","91,400.0","3.49M","-3.59%"
"10/31/2024","94,800.0","95,800.0","95,800.0","94,700.0","475.50K","-0.73%"
"10/30/2024","95,500.0","96,400.0","96,500.0","95,300.0","277.60K","-0.83%"
"10/29/2024","96,300.0","95,000.0","96,400.0","95,000.0","1.06M","1.48%"
"10/28/2024","94,900.0","94,200.0","94,900.0","92,600.0","704.00K","0.85%"
"10/25/2024","94,100.0","94,100.0","94,200.0","93,900.0","438.60K","0.11%"
"10/24/2024","94,000.0","93,900.0","94,100.0","93,400.0","751.20K","0.21%"
"10/23/2024","93,800.0","93,300.0","93,900.0","93,100.0","821.90K","0.86%"
"10/22/2024","93,000.0","94,400.0","94,600.0","92,600.0","1.33M","-1.69%"
"10/21/2024","94,600.0","95,000.0","95,200.0","94,500.0","400.30K","-0.32%"
"10/18/2024","94,900.0","95,500.0","95,500.0","94,900.0","434.90K","-0.21%"
"10/17/2024","95,100.0","94,700.0","95,200.0","94,600.0","497.20K","0.53%"
"10/16/2024","94,600.0","94,300.0","94,900.0","94,300.0","478.90K","0.53%"
"10/15/2024","94,100.0","94,700.0","94,900.0","94,100.0","645.00K","-0.63%"
"10/14/2024","94,700.0","95,000.0","95,400.0","94,400.0","773.60K","-0.73%"
"10/11/2024","95,400.0","95,400.0","95,400.0","94,800.0","487.00K","-0.10%"
"10/10/2024","95,500.0","94,200.0","96,100.0","94,200.0","1.21M","1.17%"
"10/09/2024","94,400.0","94,800.0","95,000.0","94,300.0","775.60K","-0.42%"
"10/08/2024","94,800.0","95,400.0","95,400.0","94,500.0","873.90K","-0.63%"
"10/07/2024","95,400.0","95,500.0","96,400.0","95,200.0","789.10K","0.00%"
"10/04/2024","95,400.0","97,200.0","97,300.0","95,400.0","1.48M","-1.85%"
"10/03/2024","97,200.0","98,000.0","98,400.0","97,100.0","710.10K","-0.82%"
"10/02/2024","98,000.0","97,500.0","98,700.0","97,300.0","1.83M","1.03%"
"10/01/2024","97,000.0","97,591.4","97,788.6","97,000.0","1.51M","-0.40%"
"09/30/2024","97,394.3","97,690.0","97,788.6","97,098.5","966.90K","-0.20%"
"09/27/2024","97,591.4","98,182.9","98,182.9","97,197.1","1.09M","-0.30%"
"09/26/2024","97,887.2","98,380.0","98,971.5","97,887.2","1.36M","-0.30%"
"09/25/2024","98,182.9","98,380.0","98,478.6","97,591.4","1.19M","0.20%"
"09/24/2024","97,985.7","97,690.0","99,168.7","97,690.0","845.70K","0.30%"
"09/23/2024","97,690.0","97,591.4","98,084.3","97,098.5","561.50K","0.30%"
"09/20/2024","97,394.3","97,887.2","98,380.0","97,295.7","1.66M","-0.10%"
"09/19/2024","97,492.9","98,577.2","98,577.2","97,098.5","1.49M","-1.10%"
"09/18/2024","98,577.2","98,774.4","99,070.1","98,084.3","1.00M","0.00%"
"09/17/2024","98,577.2","97,788.6","98,577.2","97,788.6","524.60K","0.50%"
"09/16/2024","98,084.3","98,577.2","99,957.3","98,084.3","973.00K","-0.30%"
"09/13/2024","98,380.0","98,182.9","98,478.6","97,887.2","583.90K","0.40%"
"09/12/2024","97,985.7","98,478.6","98,774.4","97,887.2","663.70K","0.20%"
"09/11/2024","97,788.6","97,295.7","97,985.7","97,098.5","652.50K","0.20%"
"09/10/2024","97,591.4","98,084.3","98,971.5","97,492.9","741.30K","-0.50%"
"09/09/2024","98,084.3","97,887.2","98,577.2","97,000.0","920.10K","-0.10%"
"09/06/2024","98,182.9","98,577.2","99,168.7","97,690.0","1.14M","-0.50%"
"09/05/2024","98,675.8","100,450.2","101,041.6","98,675.8","1.09M","-1.09%"
"09/04/2024","99,760.1","99,661.5","100,351.6","98,675.8","1.17M","-0.98%"
"08/30/2024","100,745.9","99,858.7","101,238.8","99,858.7","817.10K","1.19%"
"08/29/2024","99,563.0","100,351.6","101,238.8","99,563.0","1.03M","-0.59%"
"08/28/2024","100,154.4","101,731.7","102,027.4","99,760.1","1.57M","-1.36%"
"08/27/2024","101,534.5","101,435.9","102,323.1","99,168.7","2.29M","0.39%"
"08/26/2024","101,140.2","105,477.6","105,970.5","101,140.2","5.63M","-5.79%"
"08/23/2024","107,350.6","108,040.6","108,040.6","105,970.5","1.58M","-0.37%"
"08/22/2024","107,744.9","106,956.3","108,632.1","106,562.0","1.57M","0.83%"
"08/21/2024","106,857.7","106,463.4","106,857.7","105,477.6","1.48M","0.37%"
"08/20/2024","106,463.4","105,083.3","106,857.7","104,689.0","3.27M","2.96%"
"08/19/2024","103,407.5","97,591.4","103,407.5","97,295.7","4.95M","6.93%"
"08/16/2024","96,704.2","95,422.7","96,901.4","94,732.7","1.73M","1.24%"
"08/15/2024","95,521.3","95,817.0","95,915.6","93,648.3","849.10K","-0.51%"
"08/14/2024","96,014.2","96,802.8","97,295.7","95,619.9","811.60K","0.00%"
"08/13/2024","96,014.2","95,817.0","97,295.7","95,127.0","1.57M","0.41%"
"08/12/2024","95,619.9","94,239.8","95,619.9","93,944.1","561.00K","1.46%"
"08/09/2024","94,239.8","93,845.5","94,338.4","93,155.5","415.20K","1.38%"
"08/08/2024","92,958.3","93,352.6","94,141.2","92,859.7","468.50K","-1.26%"
"08/07/2024","94,141.2","95,127.0","95,127.0","92,761.1","281.30K","-0.10%"
"08/06/2024","94,239.8","93,944.1","94,338.4","92,564.0","641.00K","0.42%"
"08/05/2024","93,845.5","95,521.3","96,605.7","92,169.7","1.92M","-3.84%"
"08/02/2024","97,591.4","94,239.8","97,591.4","94,239.8","1.83M","1.23%"
"08/01/2024","96,408.5","95,127.0","97,887.2","94,239.8","2.46M","0.72%"
"07/31/2024","95,718.5","95,915.6","95,915.6","94,929.8","762.20K","0.21%"
"07/30/2024","95,521.3","95,127.0","96,605.7","94,634.1","773.40K","0.10%"
"07/29/2024","95,422.7","95,324.2","95,422.7","94,634.1","417.80K","0.62%"
"07/26/2024","94,831.3","93,944.1","94,831.3","93,549.8","608.30K","1.48%"
"07/25/2024","93,451.2","92,761.1","93,549.8","92,761.1","279.90K","0.00%"
"07/24/2024","93,451.2","92,465.4","94,042.6","91,183.9","1.23M","1.07%"
"07/23/2024","92,465.4","92,958.3","94,141.2","92,268.3","966.10K","-0.42%"
"07/22/2024","92,859.7","93,648.3","94,239.8","92,465.4","810.40K","-1.57%"
"07/19/2024","94,338.4","94,634.1","94,732.7","93,549.8","653.70K","-0.31%"
"07/18/2024","94,634.1","94,239.8","94,634.1","92,465.4","1.14M","0.10%"
"07/17/2024","94,535.5","96,112.8","96,408.5","92,268.3","1.43M","-1.24%"
"07/16/2024","95,718.5","96,605.7","97,985.7","95,718.5","1.57M","-0.61%"
"07/15/2024","96,309.9","96,605.7","96,605.7","95,521.3","929.70K","0.00%"
"07/12/2024","96,309.9","96,408.5","96,408.5","95,225.6","1.19M","0.31%"
"07/11/2024","96,014.2","97,098.5","97,492.9","95,718.5","1.31M","-0.61%"
"07/10/2024","96,605.7","97,394.3","97,591.4","96,309.9","999.70K","-0.71%"
"07/09/2024","97,295.7","94,042.6","97,492.9","93,746.9","3.96M","3.46%"
"07/08/2024","94,042.6","94,732.7","94,732.7","93,254.0","1.01M","0.42%"
"07/05/2024","93,648.3","93,648.3","94,042.6","92,859.7","752.20K","0.11%"
"07/04/2024","93,549.8","93,648.3","94,732.7","93,155.5","1.05M","0.32%"
"07/03/2024","93,254.0","94,239.8","94,239.8","92,761.1","862.10K","-0.42%"
"07/02/2024","93,648.3","92,859.7","94,239.8","92,662.6","800.30K","1.06%"
"07/01/2024","92,662.6","93,648.3","94,042.6","92,169.7","500.50K","-1.57%"
"06/28/2024","94,141.2","94,042.6","94,141.2","92,169.7","799.40K","0.00%"
"06/27/2024","94,141.2","94,634.1","94,634.1","92,465.4","1.04M","-0.62%"
"06/26/2024","94,732.7","94,929.8","95,127.0","93,254.0","957.80K","-0.41%"
"06/25/2024","95,127.0","95,028.4","95,521.3","94,634.1","446.50K","-0.82%"
"06/24/2024","95,915.6","96,309.9","96,507.1","93,451.2","1.43M","-0.41%"
"06/21/2024","96,309.9","97,098.5","97,098.5","96,309.9","908.30K","-0.10%"
