Date,Price,Open,High,Low,Vol.,Change %
8/18/2025,"37,000.00","35,400.00","37,400.00","35,050.00",9.99M,4.23%
8/15/2025,"35,500.00","36,150.00","36,200.00","34,750.00",10.97M,-1.66%
8/14/2025,"36,100.00","36,350.00","36,600.00","35,450.00",7.43M,-0.28%
8/13/2025,"36,200.00","35,050.00","36,550.00","35,000.00",12.04M,5.85%
8/12/2025,"34,200.00","32,200.00","34,200.00","31,850.00",10.57M,6.88%
8/11/2025,"32,000.00","32,500.00","33,000.00","32,000.00",8.50M,0.95%
8/8/2025,"31,700.00","30,800.00","31,900.00","30,350.00",10.77M,6.02%
8/7/2025,"29,900.00","28,600.00","29,900.00","28,500.00",10.54M,6.41%
8/6/2025,"28,100.00","27,950.00","28,350.00","27,950.00",7.13M,0.72%
8/5/2025,"27,900.00","28,100.00","28,500.00","27,500.00",8.50M,0.00%
8/4/2025,"27,900.00","27,700.00","28,350.00","27,650.00",2.84M,0.72%
8/1/2025,"27,700.00","27,500.00","28,150.00","27,150.00",3.29M,1.09%
7/31/2025,"27,400.00","27,750.00","27,750.00","26,800.00",5.59M,-0.72%
7/30/2025,"27,600.00","27,800.00","28,050.00","27,100.00",3.84M,0.36%
7/29/2025,"27,500.00","29,500.00","29,550.00","27,500.00",8.23M,-6.14%
7/28/2025,"29,300.00","29,000.00","29,800.00","28,950.00",7.44M,2.09%
7/25/2025,"28,700.00","29,000.00","29,000.00","28,600.00",3.69M,-0.35%
7/24/2025,"28,800.00","28,600.00","28,900.00","28,400.00",6.16M,1.05%
7/23/2025,"28,500.00","28,700.00","28,700.00","28,300.00",3.06M,0.35%
7/22/2025,"28,400.00","28,250.00","28,450.00","28,050.00",3.81M,0.53%
7/21/2025,"28,250.00","29,100.00","29,200.00","28,100.00",5.55M,-2.59%
7/18/2025,"29,000.00","29,150.00","29,700.00","28,950.00",5.41M,0.17%
7/17/2025,"28,950.00","29,000.00","29,450.00","28,500.00",6.71M,2.40%
7/16/2025,"28,272.70","28,272.70","28,636.40","28,181.80",6.07M,-0.32%
7/15/2025,"28,363.60","28,500.00","28,863.60","28,227.30",7.03M,-0.16%
7/14/2025,"28,409.10","27,727.30","28,545.50","27,090.90",9.37M,3.14%
7/11/2025,"27,545.50","28,136.40","28,136.40","27,545.50",6.19M,-1.78%
7/10/2025,"28,045.50","28,272.70","28,818.20","28,000.00",4.59M,-0.48%
7/9/2025,"28,181.80","27,818.20","28,181.80","27,590.90",6.96M,2.31%
7/8/2025,"27,545.50","27,363.60","27,545.50","26,818.20",5.69M,1.00%
7/7/2025,"27,272.70","27,227.30","27,318.20","27,000.00",3.13M,1.01%
7/4/2025,"27,000.00","26,727.30","27,363.60","26,727.30",4.07M,1.19%
7/3/2025,"26,681.80","26,545.50","27,000.00","26,545.50",2.44M,0.51%
7/2/2025,"26,545.50","26,772.70","26,772.70","26,500.00",1.85M,-0.85%
7/1/2025,"26,772.70","26,727.30","26,954.50","26,363.60",1.81M,0.17%
6/30/2025,"26,727.30","26,409.10","26,727.30","26,227.30",4.46M,1.38%
6/27/2025,"26,363.60","26,409.10","26,636.40","26,227.30",2.02M,0.69%
6/26/2025,"26,181.80","26,909.10","26,909.10","26,090.90",4.21M,-2.54%
6/25/2025,"26,863.60","26,909.10","27,136.40","26,681.80",2.48M,0.00%
6/24/2025,"26,863.60","27,090.90","27,136.40","26,863.60",3.08M,0.17%
6/23/2025,"26,818.20","27,136.40","27,181.80","26,727.30",2.14M,-2.32%
6/20/2025,"27,454.50","27,272.70","27,454.50","27,090.90",2.21M,0.67%
6/19/2025,"27,272.70","27,272.70","27,272.70","27,000.00",2.12M,0.00%
6/18/2025,"27,272.70","27,045.50","27,454.50","27,045.50",3.48M,1.01%
6/17/2025,"27,000.00","26,772.70","27,136.40","26,727.30",2.76M,1.02%
6/16/2025,"26,727.30","26,590.90","26,772.70","26,318.20",1.48M,0.51%
6/13/2025,"26,590.90","26,636.40","26,954.50","26,181.80",3.65M,-1.52%
6/12/2025,"27,000.00","26,636.40","27,181.80","26,636.40",1.95M,1.37%
6/11/2025,"26,636.40","27,090.90","27,090.90","26,409.10",2.09M,-1.35%
6/10/2025,"27,000.00","27,227.30","27,227.30","26,818.20",2.28M,-0.50%
6/9/2025,"27,136.40","26,909.10","27,454.50","26,909.10",3.03M,0.84%
6/6/2025,"26,909.10","27,500.00","27,636.40","26,727.30",3.87M,-2.15%
6/5/2025,"27,500.00","28,000.00","28,000.00","27,272.70",2.83M,-0.82%
6/4/2025,"27,727.30","27,818.20","28,045.50","27,590.90",3.43M,0.00%
6/3/2025,"27,727.30","28,090.90","28,136.40","27,636.40",3.69M,-0.33%
6/2/2025,"27,818.20","26,727.30","28,545.50","26,727.30",7.92M,4.08%
5/30/2025,"26,727.30","27,090.90","27,090.90","26,409.10",2.47M,-1.01%
5/29/2025,"27,000.00","27,636.40","27,636.40","26,727.30",4.98M,0.85%
5/28/2025,"26,772.70","27,272.70","27,272.70","26,772.70",2.14M,-1.83%
5/27/2025,"27,272.70","26,636.40","27,409.10","26,409.10",4.52M,3.27%
5/26/2025,"26,409.10","25,681.80","26,409.10","24,954.50",3.15M,3.20%
5/23/2025,"25,590.90","25,681.80","25,818.20","25,318.20",2.36M,-0.35%
5/22/2025,"25,681.80","26,272.70","26,272.70","25,590.90",2.13M,-2.25%
5/21/2025,"26,272.70","26,454.50","26,545.50","25,954.50",2.21M,-0.69%
5/20/2025,"26,454.50","26,181.80","26,454.50","26,181.80",1.67M,0.52%
5/19/2025,"26,318.20","25,909.10","26,636.40","25,727.30",2.27M,0.87%
5/16/2025,"26,090.90","26,681.80","26,727.30","26,090.90",1.72M,-2.21%
5/15/2025,"26,681.80","26,727.30","26,727.30","26,363.60",2.04M,0.17%
5/14/2025,"26,636.40","26,545.50","26,636.40","26,272.70",2.46M,0.34%
5/13/2025,"26,545.50","26,000.00","26,545.50","25,727.30",3.99M,3.18%
5/12/2025,"25,727.30","25,863.60","26,000.00","25,500.00",1.71M,-0.53%
5/9/2025,"25,863.60","26,090.90","26,181.80","25,818.20",2.05M,-1.22%
5/8/2025,"26,181.80","26,181.80","26,181.80","25,545.50",3.93M,0.70%
5/7/2025,"26,000.00","24,636.40","26,272.70","24,636.40",5.94M,5.54%
5/6/2025,"24,636.40","24,681.80","25,000.00","24,636.40",2.49M,-0.18%
5/5/2025,"24,681.80","24,227.30","24,909.10","23,954.50",2.37M,3.04%
4/29/2025,"23,954.50","24,272.70","24,409.10","23,954.50",2.55M,-1.31%
4/28/2025,"24,272.70","24,727.30","24,727.30","24,136.40",1.54M,-1.84%
4/25/2025,"24,727.30","24,454.50","24,727.30","24,090.90",3.98M,0.37%
4/24/2025,"24,636.40","24,590.90","24,954.50","24,409.10",3.03M,0.93%
4/23/2025,"24,409.10","24,181.80","24,636.40","23,727.30",3.45M,2.48%
4/22/2025,"23,818.20","24,363.60","24,545.50","22,863.60",5.60M,-2.96%
4/21/2025,"24,545.50","24,363.60","24,590.90","24,045.50",2.18M,0.56%
4/18/2025,"24,409.10","24,545.50","24,863.60","24,318.20",2.66M,-0.19%
4/17/2025,"24,454.50","23,772.70","24,454.50","23,636.40",3.15M,0.37%
4/16/2025,"24,363.60","24,545.50","24,545.50","23,818.20",3.72M,-0.92%
4/15/2025,"24,590.90","24,727.30","24,954.50","24,136.40",4.12M,-2.70%
4/14/2025,"25,272.70","25,000.00","25,500.00","24,000.00",5.77M,1.09%
4/11/2025,"25,000.00","23,500.00","25,181.80","22,090.90",8.93M,6.18%
4/10/2025,"23,545.50","23,545.50","23,545.50","23,545.50",4.77M,6.80%
4/9/2025,"22,045.50","22,045.50","22,045.50","22,045.50",1.22M,-6.91%
4/8/2025,"23,681.80","23,727.30","23,909.10","23,681.80",1.88M,-6.96%
4/4/2025,"25,454.50","25,181.80","25,909.10","25,181.80",10.80M,-5.88%
4/3/2025,"27,045.50","27,363.60","28,272.70","27,045.50",4.09M,-6.89%
4/2/2025,"29,045.50","29,590.90","29,590.90","29,045.50",3.99M,-1.99%
4/1/2025,"29,636.40","29,727.30","29,772.70","28,954.50",5.33M,0.00%
3/31/2025,"29,636.40","29,545.50","30,000.00","29,363.60",4.77M,0.15%
3/28/2025,"29,590.90","29,590.90","29,590.90","29,363.60",2.36M,0.31%
3/27/2025,"29,500.00","29,272.70","29,636.40","29,272.70",2.00M,1.41%
3/26/2025,"29,090.90","29,772.70","29,818.20","29,090.90",3.90M,-2.29%
3/25/2025,"29,772.70","29,727.30","29,818.20","29,363.60",3.26M,0.46%
3/24/2025,"29,636.40","29,363.60","29,636.40","29,045.50",1.93M,0.62%
3/21/2025,"29,454.50","29,181.80","29,500.00","29,181.80",2.37M,0.00%
3/20/2025,"29,454.50","29,772.70","29,772.70","29,000.00",3.46M,-0.61%
3/19/2025,"29,636.40","29,590.90","29,636.40","29,090.90",3.40M,0.00%
3/18/2025,"29,636.40","30,318.20","30,318.20","29,636.40",3.32M,-1.81%
3/17/2025,"30,181.80","29,454.50","30,181.80","29,090.90",4.79M,3.27%
3/14/2025,"29,227.30","29,181.80","29,727.30","29,045.50",3.35M,-0.62%
3/13/2025,"29,409.10","29,090.90","29,409.10","29,090.90",2.50M,-0.15%
3/12/2025,"29,454.50","30,000.00","30,000.00","28,954.50",5.93M,-1.37%
3/11/2025,"29,863.60","30,045.50","30,227.30","29,454.50",4.76M,-0.90%
3/10/2025,"30,136.40","30,772.70","30,772.70","30,090.90",3.57M,-1.19%
3/7/2025,"30,500.00","30,545.50","31,090.90","30,500.00",4.29M,0.00%
3/6/2025,"30,500.00","30,545.50","30,590.90","30,227.30",1.81M,0.15%
3/5/2025,"30,454.50","30,727.30","30,909.10","30,454.50",2.44M,-0.74%
3/4/2025,"30,681.80","30,545.50","30,909.10","30,454.50",2.38M,0.45%
3/3/2025,"30,545.50","30,500.00","30,772.70","30,454.50",1.73M,0.30%
2/28/2025,"30,454.50","30,545.50","30,772.70","30,363.60",2.14M,0.00%
2/27/2025,"30,454.50","30,227.30","30,454.50","30,090.90",1.97M,0.90%
2/26/2025,"30,181.80","30,318.20","30,454.50","30,000.00",2.93M,-0.45%
2/25/2025,"30,318.20","30,727.30","30,818.20","30,318.20",2.71M,-0.89%
2/24/2025,"30,590.90","30,590.90","30,636.40","30,363.60",1.43M,0.00%
2/21/2025,"30,590.90","31,090.90","31,090.90","30,545.50",3.42M,-1.61%
2/20/2025,"31,090.90","31,181.80","31,318.20","30,909.10",3.00M,0.00%
2/19/2025,"31,090.90","30,818.20","31,090.90","30,636.40",2.19M,1.03%
2/18/2025,"30,772.70","30,772.70","31,000.00","30,681.80",928.95K,0.00%
2/17/2025,"30,772.70","30,772.70","30,909.10","30,590.90",1.10M,0.00%
2/14/2025,"30,772.70","30,727.30","30,909.10","30,590.90",1.17M,0.15%
2/13/2025,"30,727.30","30,909.10","30,909.10","30,272.70",2.73M,-0.59%
2/12/2025,"30,909.10","31,181.80","31,181.80","30,681.80",1.66M,-0.44%
2/11/2025,"31,045.50","30,909.10","31,045.50","30,681.80",1.98M,0.44%
2/10/2025,"30,909.10","31,181.80","31,409.10","30,909.10",1.90M,-1.59%
2/7/2025,"31,409.10","31,454.50","31,454.50","31,045.50",1.84M,-0.14%
2/6/2025,"31,454.50","31,681.80","31,727.30","31,090.90",2.41M,-0.72%
2/5/2025,"31,681.80","31,636.40","32,045.50","31,636.40",2.99M,0.29%
2/4/2025,"31,590.90","31,409.10","31,590.90","31,227.30",2.18M,0.58%
2/3/2025,"31,409.10","31,363.60","31,409.10","31,136.40",1.37M,-0.58%
1/24/2025,"31,590.90","31,545.50","31,590.90","31,318.20",2.15M,0.58%
1/23/2025,"31,409.10","31,318.20","31,409.10","31,045.50",1.62M,0.73%
1/22/2025,"31,181.80","31,272.70","31,272.70","30,954.50",1.00M,-0.29%
1/21/2025,"31,272.70","31,409.10","31,409.10","31,090.90",681.12K,-0.43%
1/20/2025,"31,409.10","31,272.70","31,409.10","31,181.80",1.06M,0.44%
1/17/2025,"31,272.70","31,000.00","31,318.20","30,909.10",1.27M,0.15%
1/16/2025,"31,227.30","30,954.50","31,318.20","30,681.80",2.03M,0.44%
1/15/2025,"31,090.90","31,227.30","31,409.10","31,045.50",1.23M,0.15%
1/14/2025,"31,045.50","31,181.80","31,363.60","30,909.10",914.98K,-0.87%
1/13/2025,"31,318.20","30,863.60","31,454.50","30,500.00",1.40M,1.32%
1/10/2025,"30,909.10","30,772.70","31,136.40","30,772.70",1.01M,0.15%
1/9/2025,"30,863.60","30,863.60","31,136.40","30,772.70",794.53K,0.44%
1/8/2025,"30,727.30","30,909.10","30,909.10","30,454.50",1.93M,-0.15%
1/7/2025,"30,772.70","31,454.50","31,727.30","30,772.70",2.36M,-2.73%
1/6/2025,"31,636.40","31,500.00","32,000.00","31,500.00",1.80M,0.00%
1/3/2025,"31,636.40","31,772.70","31,909.10","31,545.50",1.77M,-1.00%
1/2/2025,"31,954.50","32,363.60","32,545.50","31,590.90",2.79M,-2.63%
12/31/2024,"32,818.20","32,909.10","32,909.10","32,136.40",2.85M,-0.14%
12/30/2024,"32,863.60","32,363.60","32,863.60","32,272.70",3.05M,0.98%
12/27/2024,"32,545.50","32,636.40","32,636.40","32,318.20",2.76M,-0.14%
12/26/2024,"32,590.90","32,409.10","32,636.40","32,272.70",2.69M,-0.14%
12/25/2024,"32,636.40","32,681.80","32,681.80","32,136.40",2.48M,-0.14%
12/24/2024,"32,681.80","32,590.90","32,681.80","31,954.50",2.81M,0.14%
12/23/2024,"32,636.40","32,636.40","32,681.80","32,318.20",2.10M,0.14%
12/20/2024,"32,590.90","32,318.20","32,681.80","32,227.30",5.62M,0.70%
12/19/2024,"32,363.60","31,454.50","32,363.60","31,363.60",5.28M,1.71%
12/18/2024,"31,818.20","32,045.50","32,045.50","31,590.90",2.15M,0.00%
12/17/2024,"31,818.20","31,454.50","32,090.90","31,454.50",4.81M,1.16%
12/16/2024,"31,454.50","31,318.20","31,636.40","31,227.30",2.20M,0.44%
12/13/2024,"31,318.20","31,181.80","31,318.20","31,000.00",1.55M,-0.29%
12/12/2024,"31,409.10","31,363.60","31,409.10","31,136.40",2.02M,0.14%
12/11/2024,"31,363.60","31,636.40","31,636.40","31,136.40",2.60M,0.00%
12/10/2024,"31,363.60","31,272.70","31,363.60","31,136.40",2.59M,0.29%
12/9/2024,"31,272.70","30,636.40","31,454.50","30,636.40",4.46M,1.78%
12/6/2024,"30,727.30","30,409.10","30,727.30","30,363.60",2.50M,1.50%
12/5/2024,"30,272.70","29,863.60","30,772.70","29,772.70",4.19M,1.37%
12/4/2024,"29,863.60","29,909.10","29,954.50","29,681.80",1.66M,-0.15%
12/3/2024,"29,909.10","29,636.40","29,909.10","29,636.40",1.52M,0.15%
12/2/2024,"29,863.60","30,136.40","30,136.40","29,500.00",2.94M,-0.90%
11/29/2024,"30,136.40","30,000.00","30,136.40","29,727.30",1.57M,0.30%
11/28/2024,"30,045.50","30,136.40","30,181.80","29,909.10",1.81M,-0.30%
11/27/2024,"30,136.40","30,181.80","30,181.80","29,909.10",1.66M,-0.15%
11/26/2024,"30,181.80","29,818.20","30,272.70","29,636.40",2.49M,1.22%
11/25/2024,"29,818.20","29,636.40","29,818.20","29,545.50",1.82M,0.61%
11/22/2024,"29,636.40","29,636.40","29,681.80","29,181.80",2.20M,-0.61%
11/21/2024,"29,818.20","29,454.50","29,863.60","29,409.10",1.81M,0.77%
11/20/2024,"29,590.90","28,818.20","30,000.00","28,636.40",2.40M,1.72%
11/19/2024,"29,090.90","29,454.50","29,636.40","28,772.70",2.67M,-1.84%
11/18/2024,"29,636.40","29,681.80","29,681.80","28,954.50",1.56M,-0.15%
11/15/2024,"29,681.80","29,863.60","29,954.50","29,000.00",3.82M,-2.10%
11/14/2024,"30,318.20","30,363.60","30,545.50","30,000.00",1.77M,-0.45%
11/13/2024,"30,454.50","30,045.50","30,545.50","30,045.50",1.92M,0.15%
11/12/2024,"30,409.10","30,318.20","30,454.50","30,000.00",1.81M,-0.15%
11/11/2024,"30,454.50","30,500.00","30,500.00","30,090.90",1.26M,-0.15%
11/8/2024,"30,500.00","30,636.40","30,636.40","30,227.30",1.40M,-0.15%
11/7/2024,"30,545.50","30,500.00","30,954.50","30,363.60",2.36M,0.60%
11/6/2024,"30,363.60","30,181.80","30,363.60","29,818.20",1.82M,1.37%
11/5/2024,"29,954.50","30,000.00","30,045.50","29,681.80",1.60M,-0.15%
11/4/2024,"30,000.00","30,272.70","30,272.70","29,590.90",2.86M,-0.45%
11/1/2024,"30,136.40","30,272.70","30,545.50","30,136.40",2.21M,-1.04%
10/31/2024,"30,454.50","30,454.50","30,590.90","30,272.70",3.53M,0.00%
10/30/2024,"30,454.50","30,454.50","30,454.50","30,227.30",1.72M,0.00%
10/29/2024,"30,454.50","30,636.40","30,681.80","30,136.40",2.46M,0.00%
10/28/2024,"30,454.50","30,090.90","30,500.00","30,090.90",1.67M,1.06%
10/25/2024,"30,136.40","30,590.90","30,681.80","30,136.40",2.43M,-1.49%
10/24/2024,"30,590.90","30,500.00","31,000.00","30,227.30",3.53M,1.05%
10/23/2024,"30,272.70","30,090.90","30,636.40","29,954.50",3.97M,1.83%
10/22/2024,"29,727.30","29,590.90","30,318.20","29,318.20",4.83M,0.62%
10/21/2024,"29,545.50","29,818.20","29,863.60","29,454.50",3.39M,-0.91%
10/18/2024,"29,818.20","30,318.20","30,363.60","29,818.20",2.01M,-1.65%
10/17/2024,"30,318.20","30,409.10","30,727.30","29,590.90",5.28M,0.78%
10/16/2024,"30,082.70","30,413.20","30,454.60","29,834.70",2.85M,-1.22%
10/15/2024,"30,454.60","30,909.10","30,909.10","30,330.60",4.85M,-1.34%
10/14/2024,"30,867.80","30,991.70","31,239.70","30,661.20",3.12M,-0.40%
10/11/2024,"30,991.70","30,991.70","31,363.60","30,909.10",1.93M,0.00%
10/10/2024,"30,991.70","31,198.40","31,281.00","30,991.70",1.70M,-0.53%
10/9/2024,"31,157.00","31,239.70","31,239.70","30,991.70",1.41M,0.53%
10/8/2024,"30,991.70","30,909.10","31,281.00","30,743.80",2.19M,-0.66%
10/7/2024,"31,198.40","30,950.40","31,198.40","30,743.80",2.54M,0.80%
10/4/2024,"30,950.40","30,909.10","31,157.00","30,785.10",2.26M,0.13%
10/3/2024,"30,909.10","31,900.80","31,942.20","30,702.50",8.14M,-3.11%
10/2/2024,"31,900.80","32,190.10","32,438.00","31,900.80",3.78M,-1.78%
10/1/2024,"32,479.30","32,231.40","32,975.20","32,107.40",6.07M,1.03%
9/30/2024,"32,148.80","31,942.20","32,231.40","31,900.80",3.63M,-0.13%
9/27/2024,"32,190.10","32,644.60","32,644.60","32,066.10",3.27M,-1.02%
9/26/2024,"32,520.70","32,644.60","32,644.60","32,066.10",4.33M,0.38%
9/25/2024,"32,396.70","31,942.20","32,809.90","31,900.80",6.55M,1.82%
9/24/2024,"31,818.20","31,405.00","31,818.20","31,322.30",4.55M,1.58%
9/23/2024,"31,322.30","31,281.00","31,652.90","31,115.70",2.72M,0.13%
9/20/2024,"31,281.00","31,611.60","31,611.60","31,239.70",9.48M,-0.39%
9/19/2024,"31,405.00","31,487.60","31,570.30","31,198.40",4.89M,0.00%
9/18/2024,"31,405.00","31,694.20","31,694.20","31,322.30",6.10M,-0.78%
9/17/2024,"31,652.90","31,363.60","31,818.20","31,074.40",7.01M,1.73%
9/16/2024,"31,115.70","30,743.80","31,363.60","30,743.80",2.74M,1.07%
9/13/2024,"30,785.10","30,578.50","30,909.10","30,578.50",1.77M,0.27%
9/12/2024,"30,702.50","30,909.10","30,909.10","30,619.80",1.37M,-0.40%
9/11/2024,"30,826.50","30,826.50","30,950.40","30,247.90",2.23M,0.00%
9/10/2024,"30,826.50","31,157.00","31,198.40","30,578.50",4.42M,-0.80%
9/9/2024,"31,074.40","31,239.70","31,528.90","30,991.70",3.85M,-0.53%
9/6/2024,"31,239.70","31,074.40","31,239.70","30,867.80",2.12M,-0.40%
9/5/2024,"31,363.60","31,405.00","31,570.30","30,950.40",3.15M,-0.13%
9/4/2024,"31,405.00","30,909.10","31,735.50","30,867.80",4.60M,0.80%
8/30/2024,"31,157.00","31,239.70","31,239.70","30,826.50",1.55M,0.00%
8/29/2024,"31,157.00","30,950.40","31,322.30","30,743.80",2.15M,0.67%
8/28/2024,"30,950.40","30,991.70","31,074.40","30,371.90",2.35M,-0.13%
8/27/2024,"30,991.70","30,991.70","32,024.80","30,991.70",4.53M,-0.53%
8/26/2024,"31,157.00","31,115.70","31,281.00","30,743.80",2.28M,0.80%
8/23/2024,"30,909.10","31,033.10","31,033.10","30,619.80",2.67M,-0.53%
8/22/2024,"31,074.40","31,157.00","31,157.00","30,743.80",1.95M,-0.27%
8/21/2024,"31,157.00","31,033.10","31,281.00","30,661.20",2.17M,-0.13%
8/20/2024,"31,198.40","30,619.80","31,446.30","30,537.20",4.92M,1.75%
8/19/2024,"30,661.20","30,826.50","30,867.80","30,537.20",2.39M,-0.13%
8/16/2024,"30,702.50","29,338.80","30,991.70","29,256.20",7.62M,4.65%
8/15/2024,"29,338.80","29,338.80","29,504.10","28,925.60",1.00M,-0.56%
8/14/2024,"29,504.10","29,586.80","29,628.10","29,173.60",1.06M,-0.28%
8/13/2024,"29,586.80","29,462.80","29,669.40","29,256.20",1.08M,0.28%
8/12/2024,"29,504.10","29,338.80","29,545.50","29,214.90",832.12K,0.14%
8/9/2024,"29,462.80","29,338.80","29,545.50","29,049.60",1.28M,1.13%
8/8/2024,"29,132.20","29,380.20","29,380.20","29,049.60",1.60M,-1.26%
8/7/2024,"29,504.10","29,132.20","29,504.10","29,008.30",1.41M,1.13%
8/6/2024,"29,173.60","28,843.00","29,173.60","28,264.50",1.70M,2.32%
8/5/2024,"28,512.40","28,181.80","28,677.70","27,686.00",2.80M,-1.43%
8/2/2024,"28,925.60","28,264.50","28,925.60","28,099.20",2.72M,0.57%
8/1/2024,"28,760.30","29,958.70","29,958.70","28,595.00",2.75M,-4.00%
7/31/2024,"29,958.70","29,793.40","30,124.00","29,752.10",1.73M,0.69%
7/30/2024,"29,752.10","29,917.40","30,041.30","29,628.10",1.41M,-0.55%
7/29/2024,"29,917.40","30,000.00","30,000.00","29,669.40",1.25M,0.56%
7/26/2024,"29,752.10","29,669.40","29,834.70","29,628.10",1.22M,0.00%
7/25/2024,"29,752.10","29,586.80","29,752.10","29,256.20",1.20M,0.00%
7/24/2024,"29,752.10","29,090.90","29,917.40","28,843.00",2.71M,1.41%
7/23/2024,"29,338.80","29,793.40","29,917.40","29,173.60",2.52M,-1.66%
7/22/2024,"29,834.70","29,917.40","30,165.30","29,338.80",2.75M,-1.37%
7/19/2024,"30,247.90","30,330.60","30,495.90","29,793.40",2.51M,-0.54%
7/18/2024,"30,413.20","30,495.90","30,495.90","29,586.80",3.80M,-0.27%
7/17/2024,"30,495.90","31,405.00","31,405.00","29,338.80",8.01M,-2.38%
7/16/2024,"31,239.70","31,239.70","31,363.60","30,826.50",3.50M,0.00%
7/15/2024,"31,239.70","31,405.00","31,611.60","30,826.50",4.30M,-0.53%
7/12/2024,"31,405.00","31,859.50","32,231.40","31,239.70",3.29M,-1.43%
7/11/2024,"31,859.50","31,487.60","33,057.90","31,446.30",16.47M,1.72%
7/10/2024,"31,322.30","31,074.40","31,363.60","30,785.10",4.28M,1.07%
7/9/2024,"30,991.70","30,661.20","30,991.70","30,495.90",3.21M,0.81%
7/8/2024,"30,743.80","31,652.90","31,859.50","30,702.50",6.18M,-2.87%
7/5/2024,"31,652.90","31,405.00","31,942.20","31,157.00",4.87M,0.92%
7/4/2024,"31,363.60","31,281.00","31,363.60","31,033.10",1.88M,0.26%
7/3/2024,"31,281.00","31,363.60","31,405.00","31,033.10",1.83M,-0.13%
7/2/2024,"31,322.30","30,578.50","31,363.60","30,413.20",3.95M,2.43%
7/1/2024,"30,578.50","30,495.90","30,578.50","30,165.30",1.50M,0.27%
6/28/2024,"30,495.90","30,702.50","30,743.80","30,124.00",2.78M,-1.60%
6/27/2024,"30,991.70","30,454.60","30,991.70","30,000.00",2.76M,1.35%
6/26/2024,"30,578.50","30,537.20","30,578.50","29,917.40",2.40M,-0.27%
6/25/2024,"30,661.20","30,165.30","30,661.20","29,917.40",2.23M,1.23%
6/24/2024,"30,289.30","30,991.70","30,991.70","29,338.80",3.97M,-2.27%
6/21/2024,"30,991.70","31,115.70","31,157.00","30,495.90",3.00M,-0.13%
6/20/2024,"31,033.10","30,950.40","31,115.70","30,578.50",2.60M,-0.40%
6/19/2024,"31,157.00","31,322.30","31,322.30","30,702.50",2.51M,-0.26%
6/18/2024,"31,239.70","31,198.40","31,694.20","30,826.50",1.91M,0.67%
6/17/2024,"31,033.10","30,785.10","31,198.40","30,743.80",3.77M,0.13%
6/14/2024,"30,991.70","31,983.50","32,066.10","30,991.70",4.80M,-2.85%
6/13/2024,"31,900.80","31,487.60","32,520.70","31,405.00",8.75M,1.71%
6/12/2024,"31,363.60","30,743.80","31,528.90","30,661.20",5.60M,2.02%
6/11/2024,"30,743.80","30,826.50","30,909.10","30,289.30",3.09M,-0.27%
6/10/2024,"30,826.50","30,867.80","31,239.70","30,578.50",3.04M,0.00%
6/7/2024,"30,826.50","30,330.60","30,991.70","30,124.00",3.74M,2.19%
6/6/2024,"30,165.30","30,826.50","30,826.50","30,041.30",5.50M,-1.48%
6/5/2024,"30,619.80","31,281.00","31,281.00","30,619.80",5.59M,-1.20%
6/4/2024,"30,991.70","31,363.60","31,363.60","30,950.40",3.26M,-1.32%
6/3/2024,"31,405.00","30,041.30","31,818.20","29,958.70",9.93M,4.97%
5/31/2024,"29,917.40","29,752.10","29,917.40","29,545.50",3.29M,0.42%
5/30/2024,"29,793.40","29,256.20","29,793.40","28,966.90",4.08M,0.98%
5/29/2024,"29,504.10","29,876.00","29,917.40","29,504.10",3.67M,-1.52%
5/28/2024,"29,958.70","29,710.80","29,958.70","29,504.10",3.34M,1.26%
5/27/2024,"29,586.80","29,545.50","29,586.80","28,925.60",2.80M,0.56%
5/24/2024,"29,421.50","30,413.20","30,661.20","28,925.60",7.28M,-3.65%
5/23/2024,"30,537.20","30,165.30","30,537.20","30,041.30",3.29M,0.96%
5/22/2024,"30,247.90","30,206.60","30,661.20","30,082.70",5.25M,0.27%
5/21/2024,"30,165.30","30,330.60","30,454.60","29,958.70",3.63M,-1.08%
5/20/2024,"30,495.90","30,743.80","30,785.10","30,289.30",3.64M,0.00%
5/17/2024,"30,495.90","30,413.20","30,495.90","30,206.60",3.81M,0.27%
5/16/2024,"30,413.20","30,330.60","30,578.50","30,082.70",4.41M,1.10%
5/15/2024,"30,082.70","29,752.10","30,371.90","29,628.10",5.41M,1.39%
5/14/2024,"29,669.40","30,082.70","30,082.70","29,628.10",1.17M,-1.10%
5/13/2024,"30,000.00","29,876.00","30,371.90","29,834.70",5.23M,0.83%
5/10/2024,"29,752.10","29,710.80","29,876.00","29,338.80",2.60M,0.00%
5/9/2024,"29,752.10","29,752.10","30,041.30","29,380.20",3.71M,0.00%
5/8/2024,"29,752.10","29,462.80","29,793.40","29,214.90",2.77M,-0.28%
5/7/2024,"29,834.70","29,628.10","29,917.40","29,462.80",3.62M,1.12%
5/6/2024,"29,504.10","29,669.40","29,752.10","29,338.80",3.01M,-0.56%
5/3/2024,"29,669.40","29,256.20","29,669.40","28,636.40",4.40M,2.57%
5/2/2024,"28,925.60","28,925.60","28,925.60","28,099.20",1.82M,0.00%
4/26/2024,"28,925.60","28,099.20","29,297.50","28,057.90",4.50M,1.16%
4/25/2024,"28,595.00","28,347.10","28,595.00","27,892.60",2.48M,0.14%
4/24/2024,"28,553.70","27,933.90","28,843.00","27,809.90",3.68M,3.29%
