"Date","Price","Open","High","Low","Vol.","Change %"
"06/20/2024","114,133.4","113,876.5","116,188.3","112,849.1","12.04M","1.37%"
"06/19/2024","112,592.2","109,595.4","113,705.3","108,396.7","11.12M","2.73%"
"06/18/2024","109,595.4","110,280.4","111,051.0","109,595.4","7.68M","-0.62%"
"06/17/2024","110,280.4","112,164.1","112,506.6","110,023.5","5.60M","-1.68%"
"06/14/2024","112,164.1","111,393.5","113,534.0","110,451.7","7.37M","0.77%"
"06/13/2024","111,307.9","114,475.9","114,561.5","111,307.9","9.36M","-1.52%"
"06/12/2024","113,020.3","109,509.8","113,619.6","109,424.2","12.90M","4.24%"
"06/11/2024","108,426.8","106,798.5","108,426.8","105,910.4","8.37M","1.74%"
"06/10/2024","106,576.5","106,206.4","107,316.6","105,836.4","4.99M","1.41%"
"06/07/2024","105,096.3","104,356.1","105,096.3","103,986.1","4.97M","1.72%"
"06/06/2024","103,320.0","103,838.1","104,874.2","102,727.9","6.89M","-0.36%"
"06/05/2024","103,690.0","103,616.0","107,242.6","103,394.0","8.36M","0.72%"
"06/04/2024","102,949.9","102,875.9","103,098.0","101,987.8","9.27M","1.61%"
"06/03/2024","101,321.7","99,915.5","101,839.8","99,693.4","10.28M","1.71%"
"05/31/2024","99,619.4","99,915.5","101,247.7","99,027.3","3.48M","-0.30%"
"05/30/2024","99,915.5","99,027.3","99,915.5","97,621.1","9.60M","-0.52%"
"05/29/2024","100,433.5","101,469.7","102,283.8","99,767.4","7.72M","-0.95%"
"05/28/2024","101,395.7","99,175.3","101,395.7","98,509.2","6.12M","3.16%"
"05/27/2024","98,287.2","98,435.2","98,805.3","96,659.0","6.82M","0.68%"
"05/24/2024","97,621.1","102,135.8","102,135.8","96,659.0","17.69M","-4.07%"
"05/23/2024","101,765.7","101,765.7","101,987.8","99,915.5","4.79M","-0.36%"
"05/22/2024","102,135.8","102,061.8","103,394.0","100,729.6","5.97M","1.47%"
"05/21/2024","100,655.6","99,175.3","100,655.6","98,805.3","4.59M","2.26%"
"05/20/2024","98,435.2","100,063.5","100,729.6","98,435.2","2.66M","-1.12%"
"05/17/2024","99,545.4","100,211.5","100,655.6","98,953.3","3.05M","-0.66%"
"05/16/2024","100,211.5","100,359.5","101,617.7","99,323.4","4.12M","0.97%"
"05/15/2024","99,249.4","97,325.1","99,545.4","97,177.0","4.83M","2.76%"
"05/14/2024","96,584.9","96,214.9","97,473.1","95,918.8","3.05M","0.62%"
"05/13/2024","95,992.9","97,177.0","97,325.1","95,326.8","2.45M","-0.99%"
"05/10/2024","96,955.0","97,177.0","97,843.1","95,622.8","5.01M","0.54%"
"05/09/2024","96,436.9","96,659.0","98,287.2","96,214.9","2.91M","-0.53%"
"05/08/2024","96,955.0","96,288.9","96,955.0","95,696.8","3.99M","-0.23%"
"05/07/2024","97,177.0","94,734.7","97,399.1","94,142.6","4.13M","2.90%"
"05/06/2024","94,438.6","93,624.5","94,438.6","92,144.3","3.58M","1.35%"
"05/03/2024","93,180.4","94,808.7","95,030.7","92,958.4","4.22M","-1.10%"
"05/02/2024","94,216.6","91,626.2","95,474.8","91,404.1","4.59M","3.33%"
"04/26/2024","91,182.1","91,034.1","92,810.4","90,442.0","4.49M","0.00%"
"04/25/2024","91,182.1","90,664.0","94,734.7","90,220.0","7.55M","2.58%"
"04/24/2024","88,887.8","84,077.0","88,887.8","83,781.0","13.43M","6.95%"
"04/23/2024","83,114.9","82,078.7","83,855.0","81,338.6","5.34M","1.81%"
"04/22/2024","81,634.6","81,412.6","82,448.8","80,598.5","3.17M","1.19%"
"04/19/2024","80,672.5","81,782.7","82,300.7","80,672.5","7.09M","-2.50%"
"04/17/2024","82,744.8","83,707.0","83,707.0","82,596.8","2.57M","-1.06%"
"04/16/2024","83,632.9","82,892.8","83,781.0","82,522.8","4.82M","1.25%"
"04/15/2024","82,596.8","85,483.2","85,557.2","82,522.8","4.90M","-3.38%"
"04/12/2024","85,483.2","85,779.3","85,779.3","84,595.1","1.81M","0.52%"
"04/11/2024","85,039.2","84,003.0","85,409.2","83,855.0","2.05M","0.97%"
"04/10/2024","84,225.0","84,003.0","85,557.2","83,855.0","2.37M","0.71%"
"04/09/2024","83,632.9","83,336.9","83,781.0","83,262.9","1.89M","0.36%"
"04/08/2024","83,336.9","84,151.0","84,151.0","83,336.9","2.58M","-0.97%"
"04/05/2024","84,151.0","83,707.0","84,891.1","83,336.9","3.65M","-0.26%"
"04/04/2024","84,373.1","85,113.2","85,705.3","84,373.1","3.12M","-0.96%"
"04/03/2024","85,187.2","85,927.3","86,593.4","85,187.2","3.37M","-1.62%"
"04/02/2024","86,593.4","85,409.2","86,593.4","85,409.2","3.02M","0.17%"
"04/01/2024","86,445.4","85,853.3","87,037.5","85,261.2","2.61M","0.26%"
"03/29/2024","86,223.3","86,149.3","86,741.4","85,853.3","1.78M","-0.51%"
"03/28/2024","86,667.4","85,779.3","86,889.4","85,335.2","3.71M","1.65%"
"03/27/2024","85,261.2","84,891.1","85,335.2","84,447.1","1.75M","0.17%"
"03/26/2024","85,113.2","84,373.1","85,483.2","84,077.0","2.24M","0.88%"
"03/25/2024","84,373.1","84,447.1","85,187.2","84,225.0","3.70M","-0.78%"
"03/22/2024","85,039.2","86,075.3","86,075.3","84,743.1","3.19M","-1.12%"
"03/21/2024","86,001.3","85,261.2","86,001.3","84,817.1","4.97M","1.48%"
"03/20/2024","84,743.1","83,114.9","85,113.2","82,226.7","4.60M","2.23%"
"03/19/2024","82,892.8","83,632.9","83,632.9","82,226.7","4.38M","-0.88%"
"03/18/2024","83,632.9","85,705.3","85,705.3","82,226.7","7.78M","-2.59%"
"03/15/2024","85,853.3","86,445.4","86,445.4","84,743.1","5.08M","-0.85%"
"03/14/2024","86,593.4","87,703.6","87,703.6","85,631.3","4.58M","0.00%"
"03/13/2024","86,593.4","83,484.9","86,593.4","82,892.8","6.76M","4.56%"
"03/12/2024","82,818.8","81,412.6","84,003.0","81,412.6","3.85M","1.73%"
"03/11/2024","81,412.6","81,412.6","84,003.0","81,412.6","4.47M","0.00%"
"03/08/2024","81,412.6","82,374.7","83,336.9","81,042.5","4.12M","-1.17%"
"03/07/2024","82,374.7","80,746.5","84,299.0","80,080.4","5.34M","2.02%"
"03/06/2024","80,746.5","81,412.6","81,708.6","80,228.4","4.90M","-1.45%"
"03/05/2024","81,930.7","82,448.8","82,448.8","81,338.6","4.47M","-0.63%"
"03/04/2024","82,448.8","82,152.7","82,744.8","82,004.7","4.08M","0.54%"
"03/01/2024","82,004.7","80,820.5","82,448.8","80,746.5","5.32M","1.65%"
"02/29/2024","80,672.5","80,080.4","80,968.5","79,710.3","3.74M","0.46%"
"02/28/2024","80,302.4","79,932.4","80,302.4","78,674.2","4.58M","0.56%"
"02/27/2024","79,858.4","80,302.4","81,042.5","79,488.3","3.70M","-0.09%"
"02/26/2024","79,932.4","76,897.9","79,932.4","76,601.9","5.91M","3.95%"
"02/23/2024","76,897.9","78,082.1","78,970.2","76,453.8","5.43M","-0.67%"
"02/22/2024","77,416.0","78,378.1","78,452.1","77,416.0","2.27M","-1.23%"
"02/21/2024","78,378.1","76,971.9","79,118.2","76,601.9","4.15M","1.53%"
"02/20/2024","77,193.9","77,860.0","77,860.0","76,971.9","2.44M","-0.67%"
"02/19/2024","77,712.0","78,082.1","79,192.3","77,712.0","2.69M","-0.10%"
"02/16/2024","77,786.0","76,971.9","77,786.0","76,823.9","2.73M","1.06%"
"02/15/2024","76,971.9","77,860.0","78,082.1","76,823.9","2.97M","-0.86%"
"02/07/2024","77,638.0","77,490.0","77,712.0","76,897.9","2.81M","0.77%"
"02/06/2024","77,045.9","76,675.9","77,712.0","76,157.8","2.49M","0.58%"
"02/05/2024","76,601.9","75,491.7","77,045.9","75,417.7","3.56M","1.47%"
"02/02/2024","75,491.7","74,159.5","75,639.7","74,085.5","3.80M","2.10%"
"02/01/2024","73,937.4","70,977.0","73,937.4","70,829.0","10.31M","4.39%"
"01/31/2024","70,829.0","70,754.9","71,051.0","70,680.9","1.83M","0.10%"
"01/30/2024","70,754.9","70,977.0","70,977.0","70,606.9","1.26M","-0.31%"
"01/29/2024","70,977.0","70,977.0","71,125.0","70,532.9","1.40M","0.00%"
"01/26/2024","70,977.0","70,680.9","71,199.0","70,532.9","1.22M","0.84%"
"01/25/2024","70,384.9","70,384.9","70,829.0","70,162.9","1.12M","0.11%"
"01/24/2024","70,310.9","70,903.0","70,903.0","70,236.9","2.28M","-0.63%"
"01/23/2024","70,754.9","71,125.0","71,347.0","70,606.9","1.96M","-0.83%"
"01/22/2024","71,347.0","71,643.1","71,643.1","70,903.0","1.47M","0.10%"
"01/19/2024","71,273.0","71,051.0","71,717.1","70,829.0","1.97M","0.73%"
"01/18/2024","70,754.9","70,829.0","71,051.0","70,458.9","1.50M","-0.10%"
"01/17/2024","70,829.0","70,754.9","71,051.0","70,310.9","1.87M","0.00%"
"01/16/2024","70,829.0","70,088.8","70,829.0","70,088.8","1.07M","0.31%"
"01/15/2024","70,606.9","70,310.9","70,977.0","70,236.9","1.74M","0.74%"
"01/12/2024","70,088.8","70,162.9","70,754.9","69,644.8","3.43M","-0.32%"
"01/11/2024","70,310.9","70,088.8","70,606.9","70,088.8","1.81M","0.32%"
"01/10/2024","70,088.8","71,569.1","71,717.1","69,940.8","4.37M","-1.97%"
"01/09/2024","71,495.1","72,013.1","72,013.1","71,495.1","1.60M","-0.72%"
"01/08/2024","72,013.1","72,087.2","72,753.3","71,865.1","1.91M","-0.10%"
"01/05/2024","72,087.2","72,013.1","72,161.2","71,421.0","1.51M","0.21%"
"01/04/2024","71,939.1","71,273.0","72,827.3","71,199.0","3.93M","0.93%"
"01/03/2024","71,273.0","70,754.9","71,421.0","70,606.9","1.90M","0.42%"
"01/02/2024","70,977.0","71,717.1","71,717.1","70,829.0","2.27M","-0.21%"
"12/29/2023","71,125.0","71,495.1","71,791.1","71,125.0","2.47M","-0.52%"
"12/28/2023","71,495.1","71,791.1","71,791.1","71,273.0","1.58M","-0.31%"
"12/27/2023","71,717.1","72,087.2","72,383.2","71,717.1","1.79M","-0.31%"
"12/26/2023","71,939.1","71,421.0","72,975.3","71,347.0","4.44M","1.25%"
"12/25/2023","71,051.0","70,236.9","71,199.0","70,162.9","2.67M","1.48%"
"12/22/2023","70,014.8","70,310.9","70,384.9","69,866.8","1.69M","-0.53%"
"12/21/2023","70,384.9","70,014.8","70,384.9","69,570.8","2.32M","0.42%"
"12/20/2023","70,088.8","69,792.8","70,310.9","69,644.8","1.78M","0.11%"
"12/19/2023","70,014.8","69,496.8","70,014.8","69,274.7","1.65M","0.64%"
"12/18/2023","69,570.8","70,977.0","71,199.0","69,348.7","3.00M","-2.29%"
"12/15/2023","71,199.0","71,199.0","71,273.0","70,310.9","1.95M","0.00%"
"12/14/2023","71,199.0","70,903.0","71,347.0","70,458.9","2.26M","1.05%"
"12/13/2023","70,458.9","72,087.2","72,087.2","70,458.9","2.84M","-1.65%"
"12/12/2023","71,643.1","70,606.9","71,643.1","70,532.9","5.40M","1.89%"
"12/11/2023","70,310.9","70,680.9","70,829.0","70,014.8","2.07M","0.85%"
"12/08/2023","69,718.8","69,792.8","70,384.9","69,200.7","2.31M","-0.11%"
"12/07/2023","69,792.8","70,384.9","70,532.9","68,682.6","4.97M","-0.74%"
"12/06/2023","70,310.9","70,310.9","70,606.9","69,644.8","1.61M","0.21%"
"12/05/2023","70,162.9","69,422.7","70,903.0","69,348.7","4.75M","1.28%"
"12/04/2023","69,274.7","68,534.6","69,570.8","68,534.6","4.58M","1.30%"
"12/01/2023","68,386.6","68,238.6","68,756.6","67,572.5","1.57M","0.54%"
"11/30/2023","68,016.5","67,646.5","69,348.7","67,572.5","2.62M","0.22%"
"11/29/2023","67,868.5","67,794.5","68,090.5","67,424.4","1.06M","0.66%"
"11/28/2023","67,424.4","67,202.4","68,016.5","66,536.3","1.44M","0.44%"
"11/27/2023","67,128.4","67,646.5","67,646.5","66,684.3","2.19M","-0.55%"
"11/24/2023","67,498.4","67,202.4","68,090.5","66,758.3","2.97M","0.44%"
"11/23/2023","67,202.4","69,052.7","69,348.7","67,202.4","2.86M","-2.37%"
"11/22/2023","68,830.6","68,016.5","68,904.7","68,016.5","4.33M","1.20%"
"11/21/2023","68,016.5","68,090.5","68,090.5","67,128.4","1.93M","1.32%"
"11/20/2023","67,128.4","66,684.3","68,534.6","65,944.2","2.19M","-0.33%"
"11/17/2023","67,350.4","69,126.7","69,200.7","67,054.4","4.72M","-2.15%"
"11/16/2023","68,830.6","68,238.6","68,830.6","67,794.5","2.52M","0.65%"
"11/15/2023","68,386.6","69,348.7","69,422.7","68,090.5","3.20M","-0.22%"
"11/14/2023","68,534.6","68,090.5","69,126.7","67,572.5","2.64M","1.31%"
"11/13/2023","67,646.5","67,794.5","68,090.5","66,980.4","2.03M","-0.11%"
"11/10/2023","67,720.5","67,720.5","68,608.6","67,572.5","3.18M","-1.08%"
"11/09/2023","68,460.6","68,090.5","69,052.7","67,942.5","2.79M","-0.11%"
"11/08/2023","68,534.6","65,278.1","68,534.6","65,130.1","3.89M","4.87%"
"11/07/2023","65,352.1","65,500.1","65,722.2","65,056.1","1.77M","-0.23%"
"11/06/2023","65,500.1","65,278.1","65,796.2","64,982.1","1.60M","1.72%"
"11/03/2023","64,390.0","65,870.2","66,018.2","64,390.0","6.40M","-2.25%"
"11/02/2023","65,870.2","63,945.9","65,870.2","63,575.8","2.91M","4.22%"
"11/01/2023","63,205.8","62,391.7","63,205.8","61,133.5","2.88M","2.89%"
"10/31/2023","61,429.5","62,983.7","63,131.8","61,429.5","4.08M","-2.35%"
"10/30/2023","62,909.7","64,390.0","64,464.0","62,909.7","2.47M","-2.30%"
"10/27/2023","64,390.0","64,760.0","65,130.1","63,871.9","2.69M","0.23%"
"10/26/2023","64,241.9","65,352.1","66,536.3","63,649.8","7.82M","-4.51%"
"10/25/2023","67,276.4","67,942.5","68,608.6","67,276.4","2.43M","-1.20%"
"10/24/2023","68,090.5","68,386.6","68,386.6","67,202.4","2.13M","1.10%"
"10/23/2023","67,350.4","69,422.7","69,422.7","67,202.4","2.61M","-2.05%"
"10/20/2023","68,756.6","68,460.6","68,830.6","66,684.3","3.79M","0.98%"
"10/19/2023","68,090.5","69,570.8","69,792.8","68,090.5","4.01M","-1.08%"
"10/18/2023","68,830.6","70,236.9","70,236.9","67,350.4","8.12M","-0.11%"
"10/17/2023","68,904.7","72,383.2","72,383.2","68,904.7","3.20M","-3.82%"
"10/16/2023","71,643.1","71,643.1","73,197.3","71,273.0","6.58M","0.73%"
"10/13/2023","71,125.0","71,051.0","71,273.0","70,532.9","3.12M","-0.31%"
"10/12/2023","71,347.0","71,791.1","72,383.2","71,051.0","2.49M","-0.62%"
"10/11/2023","71,791.1","70,977.0","72,531.2","70,977.0","3.12M","0.73%"
"10/10/2023","71,273.0","71,421.0","71,939.1","70,606.9","4.31M","0.73%"
"10/09/2023","70,754.9","68,386.6","70,754.9","68,238.6","4.84M","3.13%"
"10/06/2023","68,608.6","67,720.5","68,682.6","67,350.4","1.52M","1.20%"
"10/05/2023","67,794.5","68,682.6","69,052.7","67,794.5","1.81M","-0.97%"
"10/04/2023","68,460.6","67,572.5","69,126.7","67,572.5","2.11M","0.33%"
"10/03/2023","68,238.6","68,238.6","69,200.7","67,720.5","2.65M","-1.07%"
"10/02/2023","68,978.7","69,126.7","69,422.7","68,090.5","1.50M","0.43%"
"09/29/2023","68,682.6","69,570.8","70,236.9","68,682.6","2.16M","-1.28%"
"09/28/2023","69,570.8","69,644.8","69,792.8","67,646.5","2.33M","-0.32%"
"09/27/2023","69,792.8","69,496.8","69,792.8","66,906.4","5.97M","0.86%"
"09/26/2023","69,200.7","69,718.8","70,680.9","68,904.7","2.85M","-0.85%"
"09/25/2023","69,792.8","71,791.1","72,235.2","69,792.8","2.77M","-2.48%"
"09/22/2023","71,569.1","70,384.9","71,791.1","68,534.6","9.07M","-0.10%"
"09/21/2023","71,643.1","72,901.3","73,197.3","71,273.0","4.52M","-1.73%"
"09/20/2023","72,901.3","73,123.3","73,789.4","72,901.3","3.23M","0.10%"
"09/19/2023","72,827.3","71,643.1","72,827.3","70,977.0","4.74M","1.55%"
"09/18/2023","71,717.1","71,717.1","71,717.1","70,829.0","2.68M","-0.62%"
"09/15/2023","72,161.2","71,051.0","72,383.2","70,532.9","2.82M","1.67%"
"09/14/2023","70,977.0","72,531.2","72,531.2","70,680.9","3.07M","-2.14%"
"09/13/2023","72,531.2","73,197.3","73,271.3","72,087.2","3.82M","-0.91%"
"09/12/2023","73,197.3","72,087.2","73,197.3","72,087.2","3.55M","1.54%"
"09/11/2023","72,087.2","73,049.3","73,641.4","70,532.9","6.81M","-0.20%"
"09/08/2023","72,235.2","72,161.2","72,901.3","71,791.1","2.80M","-0.31%"
"09/07/2023","72,457.2","73,271.3","74,603.5","72,235.2","4.30M","-1.11%"
"09/06/2023","73,271.3","71,865.1","73,271.3","71,273.0","3.29M","2.27%"
"09/05/2023","71,643.1","71,865.1","73,049.3","71,643.1","1.90M","0.10%"
"08/31/2023","71,569.1","71,495.1","72,161.2","71,125.0","1.86M","0.10%"
"08/30/2023","71,495.1","68,978.7","72,679.2","68,904.7","3.12M","3.21%"
"08/29/2023","69,274.7","69,570.8","69,570.8","68,682.6","2.05M","-0.43%"
"08/28/2023","69,570.8","68,090.5","69,792.8","67,350.4","3.90M","3.75%"
"08/25/2023","67,054.4","66,240.3","67,350.4","65,944.2","3.69M","0.67%"
"08/24/2023","66,610.3","63,279.8","66,684.3","62,983.7","6.95M","5.26%"
"08/23/2023","63,279.8","63,206.6","63,499.2","61,963.0","1.88M","0.00%"
"08/22/2023","63,279.8","63,133.5","63,279.8","60,719.3","3.08M","0.70%"
"08/21/2023","62,840.8","62,840.8","63,426.1","62,548.2","3.24M","0.47%"
"08/18/2023","62,548.2","62,621.4","64,304.0","61,670.3","5.61M","-0.58%"
"08/17/2023","62,914.0","62,182.4","63,791.9","62,182.4","4.89M","1.06%"
"08/16/2023","62,255.6","60,865.6","62,328.7","60,865.6","3.43M","1.31%"
"08/15/2023","61,450.9","60,426.7","61,670.3","59,622.0","2.22M","1.69%"
"08/14/2023","60,426.7","60,060.9","60,865.6","59,987.8","1.34M","0.73%"
"08/11/2023","59,987.8","59,987.8","60,719.3","59,622.0","1.51M","-0.24%"
"08/10/2023","60,134.1","60,792.5","60,938.8","60,134.1","1.78M","-1.08%"
"08/09/2023","60,792.5","61,450.9","61,963.0","60,719.3","1.30M","-1.31%"
"08/08/2023","61,597.2","61,450.9","61,889.8","61,304.6","841.11K","-0.36%"
"08/07/2023","61,816.7","61,158.3","61,816.7","60,938.8","995.18K","1.44%"
"08/04/2023","60,938.8","61,450.9","61,816.7","60,938.8","2.14M","-0.48%"
"08/03/2023","61,231.4","61,304.6","61,597.2","60,646.2","1.20M","0.24%"
"08/02/2023","61,085.1","61,816.7","62,036.1","61,085.1","1.32M","-1.18%"
"08/01/2023","61,816.7","62,621.4","63,133.5","61,816.7","1.70M","-1.29%"
"07/31/2023","62,621.4","61,963.0","62,767.7","61,743.5","1.95M","1.42%"
"07/28/2023","61,743.5","61,085.1","61,743.5","60,792.5","1.19M","0.84%"
"07/27/2023","61,231.4","60,573.0","61,743.5","60,573.0","1.87M","1.21%"
"07/26/2023","60,499.9","59,402.5","60,499.9","59,329.4","1.68M","1.72%"
"07/25/2023","59,475.7","59,256.2","60,134.1","59,256.2","1.40M","0.37%"
"07/24/2023","59,256.2","59,256.2","59,475.7","58,963.6","1.55M","0.00%"
"07/21/2023","59,256.2","58,305.2","59,256.2","58,232.0","1.68M","0.87%"
"07/20/2023","58,744.1","57,500.5","59,475.7","57,427.3","3.03M","2.29%"
"07/19/2023","57,427.3","57,427.3","57,719.9","57,281.0","937.12K","-0.25%"
"07/18/2023","57,573.6","57,793.1","57,793.1","57,134.7","949.95K","-0.38%"
"07/17/2023","57,793.1","57,793.1","57,939.4","57,427.3","1.53M","0.89%"
"07/14/2023","57,281.0","56,256.8","57,281.0","55,671.6","3.73M","3.30%"
"07/13/2023","55,452.1","55,452.1","55,452.1","55,159.5","1.66M","0.66%"
"07/12/2023","55,086.3","54,866.9","55,378.9","54,793.7","1.20M","0.40%"
"07/11/2023","54,866.9","55,086.3","55,159.5","54,866.9","1.44M","-0.40%"
"07/10/2023","55,086.3","55,086.3","55,525.3","54,793.7","1.53M","0.00%"
"07/07/2023","55,086.3","54,281.6","55,232.6","54,281.6","1.19M","0.94%"
"07/06/2023","54,574.2","54,720.5","55,013.2","54,135.3","2.01M","-0.27%"
"07/05/2023","54,720.5","54,940.0","55,964.2","54,720.5","2.36M","-0.13%"
"07/04/2023","54,790.8","54,412.9","54,790.8","54,287.0","2.02M","0.69%"
"07/03/2023","54,412.9","54,475.9","54,664.8","54,161.0","1.58M","0.47%"
"06/30/2023","54,161.0","54,475.9","54,538.9","54,161.0","1.12M","-0.58%"
"06/29/2023","54,475.9","54,790.8","54,853.8","54,475.9","855.34K","-0.57%"
"06/28/2023","54,790.8","55,042.7","55,294.6","54,790.8","1.47M","-0.34%"
"06/27/2023","54,979.7","54,161.0","54,979.7","54,161.0","2.34M","1.75%"
"06/26/2023","54,035.0","53,594.2","54,035.0","53,279.3","1.31M","0.82%"
"06/23/2023","53,594.2","53,909.1","53,909.1","53,405.3","1.25M","-0.47%"
"06/22/2023","53,846.1","54,224.0","54,475.9","53,342.3","1.55M","-0.35%"
"06/21/2023","54,035.0","53,846.1","54,412.9","53,783.1","1.07M","0.35%"
"06/20/2023","53,846.1","53,531.2","54,035.0","53,342.3","1.44M","0.94%"
"06/19/2023","53,342.3","53,342.3","53,846.1","53,216.3","1.01M","0.24%"
"06/16/2023","53,216.3","52,964.4","54,287.0","52,523.6","3.39M","0.48%"
"06/15/2023","52,964.4","53,027.4","53,153.4","52,649.5","1.21M","-0.12%"
"06/14/2023","53,027.4","53,090.4","53,405.3","52,964.4","1.00M","-0.24%"
"06/13/2023","53,153.4","53,153.4","53,468.2","53,090.4","709.94K","-0.59%"
"06/12/2023","53,468.2","53,216.3","53,468.2","52,649.5","790.40K","0.35%"
"06/09/2023","53,279.3","53,090.4","53,342.3","52,712.5","1.03M","1.20%"
"06/08/2023","52,649.5","53,342.3","53,468.2","52,586.6","1.89M","-1.65%"
"06/07/2023","53,531.2","53,531.2","53,783.1","53,090.4","1.07M","-0.35%"
"06/06/2023","53,720.2","53,720.2","53,720.2","53,342.3","781.73K","0.35%"
"06/05/2023","53,531.2","52,838.5","53,657.2","52,775.5","2.17M","1.43%"
"06/02/2023","52,775.5","52,586.6","53,090.4","52,334.6","1.12M","0.36%"
"06/01/2023","52,586.6","52,901.4","52,901.4","52,334.6","817.17K","-0.71%"
"05/31/2023","52,964.4","53,027.4","53,027.4","52,334.6","1.28M","0.12%"
"05/30/2023","52,901.4","52,271.7","53,468.2","52,208.7","2.52M","1.08%"
"05/29/2023","52,334.6","52,586.6","52,712.5","52,208.7","1.34M","0.00%"
"05/26/2023","52,334.6","52,334.6","52,523.6","51,830.8","1.31M","-0.12%"
"05/25/2023","52,397.6","51,138.1","52,523.6","51,012.1","2.04M","2.34%"
"05/24/2023","51,201.0","51,641.9","51,704.9","51,075.1","706.14K","-0.85%"
"05/23/2023","51,641.9","51,956.8","51,956.8","51,264.0","998.46K","-0.61%"
"05/22/2023","51,956.8","52,145.7","52,145.7","51,641.9","853.21K","-0.36%"
"05/19/2023","52,145.7","52,271.7","52,460.6","51,515.9","1.63M","-0.12%"
"05/18/2023","52,208.7","51,515.9","52,271.7","51,264.0","2.36M","1.72%"
"05/17/2023","51,327.0","51,578.9","52,082.7","51,075.1","1.48M","0.00%"
"05/16/2023","51,327.0","51,012.1","51,452.9","50,886.1","1.17M","0.62%"
"05/15/2023","51,012.1","51,264.0","51,515.9","50,886.1","1.42M","0.62%"
"05/12/2023","50,697.2","49,941.5","50,760.2","49,626.6","1.65M","1.77%"
"05/11/2023","49,815.5","49,815.5","50,130.4","49,752.5","723.78K","0.13%"
"05/10/2023","49,752.5","49,752.5","50,130.4","49,752.5","961.95K","0.13%"
"05/09/2023","49,689.6","49,500.6","50,256.4","49,500.6","921.50K","0.51%"
"05/08/2023","49,437.7","49,437.7","49,689.6","49,374.7","551.93K","0.13%"
"05/05/2023","49,374.7","49,500.6","49,500.6","49,248.7","485.46K","-0.13%"
"05/04/2023","49,437.7","48,996.8","49,563.6","48,870.9","756.18K","1.29%"
"04/28/2023","48,807.9","49,626.6","49,626.6","48,807.9","1.44M","-1.02%"
"04/27/2023","49,311.7","49,185.7","49,626.6","49,185.7","336.11K","0.00%"
"04/26/2023","49,311.7","49,185.7","49,374.7","48,870.9","1.17M","-0.13%"
"04/25/2023","49,374.7","49,815.5","49,941.5","49,311.7","821.27K","-0.88%"
"04/24/2023","49,815.5","50,067.4","50,760.2","49,752.5","1.21M","-0.25%"
"04/21/2023","49,941.5","50,382.3","50,382.3","49,941.5","492.76K","-0.13%"
"04/20/2023","50,004.5","50,256.4","50,256.4","49,878.5","554.21K","0.13%"
"04/19/2023","49,941.5","50,256.4","50,256.4","49,941.5","638.46K","-0.13%"
"04/18/2023","50,004.5","50,130.4","50,382.3","49,878.5","458.70K","-0.25%"
"04/17/2023","50,130.4","50,130.4","50,193.4","49,752.5","684.24K","0.00%"
"04/14/2023","50,130.4","50,319.3","50,445.3","49,941.5","606.53K","0.00%"
"04/13/2023","50,130.4","50,571.3","50,634.2","49,941.5","822.03K","-0.87%"
"04/12/2023","50,571.3","50,571.3","50,697.2","50,319.3","874.05K","0.00%"
"04/11/2023","50,571.3","50,508.3","50,697.2","50,445.3","812.15K","0.00%"
"04/10/2023","50,571.3","51,012.1","51,012.1","50,445.3","1.17M","-0.25%"
"04/07/2023","50,697.2","50,508.3","50,823.2","50,382.3","547.21K","0.25%"
"04/06/2023","50,571.3","50,823.2","51,327.0","50,571.3","932.14K","-0.37%"
"04/05/2023","50,760.2","50,697.2","50,760.2","50,193.4","641.81K","0.12%"
"04/04/2023","50,697.2","50,949.1","51,012.1","50,382.3","889.10K","-0.49%"
"04/03/2023","50,949.1","50,004.5","50,949.1","49,815.5","1.78M","2.28%"
"03/31/2023","49,815.5","49,815.5","50,067.4","49,752.5","1.02M","0.00%"
"03/30/2023","49,815.5","49,752.5","49,941.5","49,626.6","621.13K","0.13%"
"03/29/2023","49,752.5","49,878.5","49,941.5","49,500.6","615.19K","-0.25%"
"03/28/2023","49,878.5","49,878.5","49,878.5","48,807.9","1.52M","0.13%"
"03/27/2023","49,815.5","49,689.6","49,878.5","49,437.7","1.17M","0.64%"
"03/24/2023","49,500.6","49,311.7","49,626.6","49,122.8","557.71K","0.77%"
"03/23/2023","49,122.8","49,374.7","49,437.7","48,870.9","542.34K","-0.64%"
"03/22/2023","49,437.7","49,248.7","49,500.6","48,870.9","928.34K","0.51%"
"03/21/2023","49,185.7","49,500.6","49,563.6","48,556.0","815.49K","0.64%"
"03/20/2023","48,870.9","49,815.5","49,941.5","48,870.9","1.17M","-1.77%"
"03/17/2023","49,752.5","50,130.4","50,382.3","49,500.6","653.06K","-0.25%"
"03/16/2023","49,878.5","50,382.3","50,382.3","49,374.7","1.29M","-1.61%"
"03/15/2023","50,697.2","49,815.5","50,697.2","49,815.5","1.05M","2.29%"
"03/14/2023","49,563.6","49,752.5","49,815.5","49,437.7","650.02K","-0.25%"
"03/13/2023","49,689.6","49,185.7","50,004.5","49,185.7","1.35M","-0.75%"
"03/10/2023","50,067.4","50,508.3","50,634.2","49,752.5","974.73K","-1.36%"
"03/09/2023","50,760.2","50,067.4","50,823.2","49,878.5","973.82K","1.38%"
