Date,Price,Open,High,Low,Vol.,Change %,Ticker
11/25/2024,"92,900.00","93,200.00","93,300.00","92,600.00",268.20K,0.00%,PNJ
11/22/2024,"92,900.00","94,100.00","94,100.00","92,300.00",379.70K,-1.17%,PNJ
11/21/2024,"94,000.00","92,800.00","94,000.00","92,100.00",796.60K,1.29%,PNJ
11/20/2024,"92,800.00","91,600.00","92,800.00","91,000.00",707.00K,1.20%,PNJ
11/19/2024,"91,700.00","92,200.00","92,200.00","90,800.00",401.80K,-0.22%,PNJ
11/18/2024,"91,900.00","92,200.00","92,300.00","90,600.00",694.90K,0.55%,PNJ
11/15/2024,"91,400.00","92,900.00","92,900.00","91,100.00",899.00K,-1.72%,PNJ
11/14/2024,"93,000.00","93,000.00","93,600.00","92,900.00",383.30K,0.00%,PNJ
11/13/2024,"93,000.00","93,100.00","93,100.00","92,700.00",285.50K,-0.21%,PNJ
11/12/2024,"93,200.00","92,500.00","93,200.00","92,100.00",370.60K,0.32%,PNJ
11/11/2024,"92,900.00","92,800.00","93,000.00","91,900.00",748.10K,-0.11%,PNJ
11/8/2024,"93,000.00","93,300.00","93,300.00","92,600.00",522.30K,-0.32%,PNJ
11/7/2024,"93,300.00","94,300.00","94,400.00","92,900.00",779.80K,-1.06%,PNJ
11/6/2024,"94,300.00","93,600.00","94,900.00","93,200.00",711.10K,0.86%,PNJ
11/5/2024,"93,500.00","92,700.00","93,900.00","92,600.00",739.20K,0.86%,PNJ
11/4/2024,"92,700.00","92,000.00","93,200.00","91,700.00",1.23M,1.42%,PNJ
11/1/2024,"91,400.00","94,200.00","94,200.00","91,400.00",3.49M,-3.59%,PNJ
10/31/2024,"94,800.00","95,800.00","95,800.00","94,700.00",475.50K,-0.73%,PNJ
10/30/2024,"95,500.00","96,400.00","96,500.00","95,300.00",277.60K,-0.83%,PNJ
10/29/2024,"96,300.00","95,000.00","96,400.00","95,000.00",1.06M,1.48%,PNJ
10/28/2024,"94,900.00","94,200.00","94,900.00","92,600.00",704.00K,0.85%,PNJ
10/25/2024,"94,100.00","94,100.00","94,200.00","93,900.00",438.60K,0.11%,PNJ
10/24/2024,"94,000.00","93,900.00","94,100.00","93,400.00",751.20K,0.21%,PNJ
10/23/2024,"93,800.00","93,300.00","93,900.00","93,100.00",821.90K,0.86%,PNJ
10/22/2024,"93,000.00","94,400.00","94,600.00","92,600.00",1.33M,-1.69%,PNJ
10/21/2024,"94,600.00","95,000.00","95,200.00","94,500.00",400.30K,-0.32%,PNJ
10/18/2024,"94,900.00","95,500.00","95,500.00","94,900.00",434.90K,-0.21%,PNJ
10/17/2024,"95,100.00","94,700.00","95,200.00","94,600.00",497.20K,0.53%,PNJ
10/16/2024,"94,600.00","94,300.00","94,900.00","94,300.00",478.90K,0.53%,PNJ
10/15/2024,"94,100.00","94,700.00","94,900.00","94,100.00",645.00K,-0.63%,PNJ
10/14/2024,"94,700.00","95,000.00","95,400.00","94,400.00",773.60K,-0.73%,PNJ
10/11/2024,"95,400.00","95,400.00","95,400.00","94,800.00",487.00K,-0.10%,PNJ
10/10/2024,"95,500.00","94,200.00","96,100.00","94,200.00",1.21M,1.17%,PNJ
10/9/2024,"94,400.00","94,800.00","95,000.00","94,300.00",775.60K,-0.42%,PNJ
10/8/2024,"94,800.00","95,400.00","95,400.00","94,500.00",873.90K,-0.63%,PNJ
10/7/2024,"95,400.00","95,500.00","96,400.00","95,200.00",789.10K,0.00%,PNJ
10/4/2024,"95,400.00","97,200.00","97,300.00","95,400.00",1.48M,-1.85%,PNJ
10/3/2024,"97,200.00","98,000.00","98,400.00","97,100.00",710.10K,-0.82%,PNJ
10/2/2024,"98,000.00","97,500.00","98,700.00","97,300.00",1.83M,1.03%,PNJ
10/1/2024,"97,000.00","97,591.40","97,788.60","97,000.00",1.51M,-0.40%,PNJ
9/30/2024,"97,394.30","97,690.00","97,788.60","97,098.50",966.90K,-0.20%,PNJ
9/27/2024,"97,591.40","98,182.90","98,182.90","97,197.10",1.09M,-0.30%,PNJ
9/26/2024,"97,887.20","98,380.00","98,971.50","97,887.20",1.36M,-0.30%,PNJ
9/25/2024,"98,182.90","98,380.00","98,478.60","97,591.40",1.19M,0.20%,PNJ
9/24/2024,"97,985.70","97,690.00","99,168.70","97,690.00",845.70K,0.30%,PNJ
9/23/2024,"97,690.00","97,591.40","98,084.30","97,098.50",561.50K,0.30%,PNJ
9/20/2024,"97,394.30","97,887.20","98,380.00","97,295.70",1.66M,-0.10%,PNJ
9/19/2024,"97,492.90","98,577.20","98,577.20","97,098.50",1.49M,-1.10%,PNJ
9/18/2024,"98,577.20","98,774.40","99,070.10","98,084.30",1.00M,0.00%,PNJ
9/17/2024,"98,577.20","97,788.60","98,577.20","97,788.60",524.60K,0.50%,PNJ
9/16/2024,"98,084.30","98,577.20","99,957.30","98,084.30",973.00K,-0.30%,PNJ
9/13/2024,"98,380.00","98,182.90","98,478.60","97,887.20",583.90K,0.40%,PNJ
9/12/2024,"97,985.70","98,478.60","98,774.40","97,887.20",663.70K,0.20%,PNJ
9/11/2024,"97,788.60","97,295.70","97,985.70","97,098.50",652.50K,0.20%,PNJ
9/10/2024,"97,591.40","98,084.30","98,971.50","97,492.90",741.30K,-0.50%,PNJ
9/9/2024,"98,084.30","97,887.20","98,577.20","97,000.00",920.10K,-0.10%,PNJ
9/6/2024,"98,182.90","98,577.20","99,168.70","97,690.00",1.14M,-0.50%,PNJ
9/5/2024,"98,675.80","100,450.20","101,041.60","98,675.80",1.09M,-1.09%,PNJ
9/4/2024,"99,760.10","99,661.50","100,351.60","98,675.80",1.17M,-0.98%,PNJ
8/30/2024,"100,745.90","99,858.70","101,238.80","99,858.70",817.10K,1.19%,PNJ
8/29/2024,"99,563.00","100,351.60","101,238.80","99,563.00",1.03M,-0.59%,PNJ
8/28/2024,"100,154.40","101,731.70","102,027.40","99,760.10",1.57M,-1.36%,PNJ
8/27/2024,"101,534.50","101,435.90","102,323.10","99,168.70",2.29M,0.39%,PNJ
8/26/2024,"101,140.20","105,477.60","105,970.50","101,140.20",5.63M,-5.79%,PNJ
8/23/2024,"107,350.60","108,040.60","108,040.60","105,970.50",1.58M,-0.37%,PNJ
8/22/2024,"107,744.90","106,956.30","108,632.10","106,562.00",1.57M,0.83%,PNJ
8/21/2024,"106,857.70","106,463.40","106,857.70","105,477.60",1.48M,0.37%,PNJ
8/20/2024,"106,463.40","105,083.30","106,857.70","104,689.00",3.27M,2.96%,PNJ
8/19/2024,"103,407.50","97,591.40","103,407.50","97,295.70",4.95M,6.93%,PNJ
8/16/2024,"96,704.20","95,422.70","96,901.40","94,732.70",1.73M,1.24%,PNJ
8/15/2024,"95,521.30","95,817.00","95,915.60","93,648.30",849.10K,-0.51%,PNJ
8/14/2024,"96,014.20","96,802.80","97,295.70","95,619.90",811.60K,0.00%,PNJ
8/13/2024,"96,014.20","95,817.00","97,295.70","95,127.00",1.57M,0.41%,PNJ
8/12/2024,"95,619.90","94,239.80","95,619.90","93,944.10",561.00K,1.46%,PNJ
8/9/2024,"94,239.80","93,845.50","94,338.40","93,155.50",415.20K,1.38%,PNJ
8/8/2024,"92,958.30","93,352.60","94,141.20","92,859.70",468.50K,-1.26%,PNJ
8/7/2024,"94,141.20","95,127.00","95,127.00","92,761.10",281.30K,-0.10%,PNJ
8/6/2024,"94,239.80","93,944.10","94,338.40","92,564.00",641.00K,0.42%,PNJ
8/5/2024,"93,845.50","95,521.30","96,605.70","92,169.70",1.92M,-3.84%,PNJ
8/2/2024,"97,591.40","94,239.80","97,591.40","94,239.80",1.83M,1.23%,PNJ
8/1/2024,"96,408.50","95,127.00","97,887.20","94,239.80",2.46M,0.72%,PNJ
7/31/2024,"95,718.50","95,915.60","95,915.60","94,929.80",762.20K,0.21%,PNJ
7/30/2024,"95,521.30","95,127.00","96,605.70","94,634.10",773.40K,0.10%,PNJ
7/29/2024,"95,422.70","95,324.20","95,422.70","94,634.10",417.80K,0.62%,PNJ
7/26/2024,"94,831.30","93,944.10","94,831.30","93,549.80",608.30K,1.48%,PNJ
7/25/2024,"93,451.20","92,761.10","93,549.80","92,761.10",279.90K,0.00%,PNJ
7/24/2024,"93,451.20","92,465.40","94,042.60","91,183.90",1.23M,1.07%,PNJ
7/23/2024,"92,465.40","92,958.30","94,141.20","92,268.30",966.10K,-0.42%,PNJ
7/22/2024,"92,859.70","93,648.30","94,239.80","92,465.40",810.40K,-1.57%,PNJ
7/19/2024,"94,338.40","94,634.10","94,732.70","93,549.80",653.70K,-0.31%,PNJ
7/18/2024,"94,634.10","94,239.80","94,634.10","92,465.40",1.14M,0.10%,PNJ
7/17/2024,"94,535.50","96,112.80","96,408.50","92,268.30",1.43M,-1.24%,PNJ
7/16/2024,"95,718.50","96,605.70","97,985.70","95,718.50",1.57M,-0.61%,PNJ
7/15/2024,"96,309.90","96,605.70","96,605.70","95,521.30",929.70K,0.00%,PNJ
7/12/2024,"96,309.90","96,408.50","96,408.50","95,225.60",1.19M,0.31%,PNJ
7/11/2024,"96,014.20","97,098.50","97,492.90","95,718.50",1.31M,-0.61%,PNJ
7/10/2024,"96,605.70","97,394.30","97,591.40","96,309.90",999.70K,-0.71%,PNJ
7/9/2024,"97,295.70","94,042.60","97,492.90","93,746.90",3.96M,3.46%,PNJ
7/8/2024,"94,042.60","94,732.70","94,732.70","93,254.00",1.01M,0.42%,PNJ
7/5/2024,"93,648.30","93,648.30","94,042.60","92,859.70",752.20K,0.11%,PNJ
7/4/2024,"93,549.80","93,648.30","94,732.70","93,155.50",1.05M,0.32%,PNJ
7/3/2024,"93,254.00","94,239.80","94,239.80","92,761.10",862.10K,-0.42%,PNJ
7/2/2024,"93,648.30","92,859.70","94,239.80","92,662.60",800.30K,1.06%,PNJ
7/1/2024,"92,662.60","93,648.30","94,042.60","92,169.70",500.50K,-1.57%,PNJ
6/28/2024,"94,141.20","94,042.60","94,141.20","92,169.70",799.40K,0.00%,PNJ
6/27/2024,"94,141.20","94,634.10","94,634.10","92,465.40",1.04M,-0.62%,PNJ
6/26/2024,"94,732.70","94,929.80","95,127.00","93,254.00",957.80K,-0.41%,PNJ
6/25/2024,"95,127.00","95,028.40","95,521.30","94,634.10",446.50K,-0.82%,PNJ
6/24/2024,"95,915.60","96,309.90","96,507.10","93,451.20",1.43M,-0.41%,PNJ
6/21/2024,"96,309.90","97,098.50","97,098.50","96,309.90",908.30K,-0.10%,PNJ
6/20/2024,"96,408.50","95,127.00","97,295.70","95,127.00",1.41M,1.03%,PNJ
6/19/2024,"95,422.70","95,225.60","95,422.70","94,141.20",508.00K,0.21%,PNJ
6/18/2024,"95,225.60","94,634.10","95,619.90","94,634.10",662.80K,0.63%,PNJ
6/17/2024,"94,634.10","94,141.20","94,634.10","93,155.50",920.90K,0.21%,PNJ
6/14/2024,"94,437.00","95,915.60","95,915.60","94,437.00",837.50K,-1.54%,PNJ
6/13/2024,"95,915.60","96,014.20","96,014.20","94,929.80",866.30K,0.41%,PNJ
6/12/2024,"95,521.30","92,958.30","95,521.30","92,859.70",1.52M,2.76%,PNJ
6/11/2024,"92,958.30","93,352.60","93,845.50","92,859.70",903.10K,-0.32%,PNJ
6/10/2024,"93,254.00","92,662.60","93,451.20","92,662.60",700.40K,0.00%,PNJ
6/7/2024,"93,254.00","94,042.60","94,042.60","92,366.80",941.70K,-0.42%,PNJ
6/6/2024,"93,648.30","94,634.10","94,634.10","92,662.60",1.57M,0.64%,PNJ
6/5/2024,"93,056.90","93,648.30","94,042.60","92,761.10",1.42M,-0.42%,PNJ
6/4/2024,"93,451.20","92,268.30","93,944.10","92,169.70",1.67M,1.28%,PNJ
6/3/2024,"92,268.30","92,662.60","92,859.70","91,381.10",1.70M,-0.32%,PNJ
5/31/2024,"92,564.00","91,578.20","92,564.00","91,282.50",1.19M,1.08%,PNJ
5/30/2024,"91,578.20","91,381.10","91,578.20","90,198.10",2.23M,-0.43%,PNJ
5/29/2024,"91,972.50","93,549.80","93,549.80","91,972.50",1.18M,-1.69%,PNJ
5/28/2024,"93,549.80","92,859.70","93,648.30","92,761.10",888.90K,0.74%,PNJ
5/27/2024,"92,859.70","93,648.30","93,845.50","92,169.70",752.60K,-0.74%,PNJ
5/24/2024,"93,549.80","95,619.90","95,915.60","92,859.70",2.85M,-3.26%,PNJ
5/23/2024,"96,704.20","96,704.20","96,704.20","94,732.70",1.37M,0.00%,PNJ
5/22/2024,"96,704.20","97,197.10","97,197.10","95,127.00",1.58M,0.10%,PNJ
5/21/2024,"96,605.70","97,098.50","99,464.40","96,605.70",2.64M,0.62%,PNJ
5/20/2024,"96,014.20","98,281.50","98,281.50","96,014.20",1.39M,-1.72%,PNJ
5/17/2024,"97,690.00","96,014.20","98,084.30","95,619.90",2.41M,1.95%,PNJ
5/16/2024,"95,817.00","95,915.60","96,309.90","95,324.20",1.12M,0.52%,PNJ
5/15/2024,"95,324.20","95,619.90","95,619.90","94,535.50",1.18M,0.31%,PNJ
5/14/2024,"95,028.40","96,507.10","96,507.10","94,141.20",1.34M,-0.82%,PNJ
5/13/2024,"95,817.00","97,000.00","97,000.00","95,225.60",564.40K,-0.31%,PNJ
5/10/2024,"96,112.80","96,112.80","96,901.40","95,028.40",2.30M,1.04%,PNJ
5/9/2024,"95,127.00","96,211.30","96,704.20","94,634.10",1.10M,-1.13%,PNJ
5/8/2024,"96,211.30","96,605.70","96,704.20","95,422.70",1.03M,-0.41%,PNJ
5/7/2024,"96,605.70","94,929.80","97,788.60","94,141.20",2.60M,2.19%,PNJ
5/6/2024,"94,535.50","95,127.00","95,225.60","93,944.10",1.02M,-0.62%,PNJ
5/3/2024,"95,127.00","95,225.60","95,422.70","93,944.10",2.37M,0.42%,PNJ
5/2/2024,"94,732.70","93,549.80","94,831.30","92,859.70",1.16M,1.16%,PNJ
4/26/2024,"93,648.30","92,465.40","93,746.90","91,183.90",1.65M,0.85%,PNJ
4/25/2024,"92,859.70","92,169.70","92,859.70","91,676.80",1.08M,-0.11%,PNJ
4/24/2024,"92,958.30","91,282.50","93,352.60","90,198.10",1.62M,1.95%,PNJ
4/23/2024,"91,183.90","91,972.50","91,972.50","89,606.70",1.59M,-0.96%,PNJ
4/22/2024,"92,071.10","90,691.00","92,169.70","90,099.60",1.43M,2.08%,PNJ
4/19/2024,"90,198.10","90,198.10","91,381.10","87,930.90",1.68M,-1.08%,PNJ
4/17/2024,"91,183.90","95,422.70","95,422.70","90,789.60",1.76M,-3.55%,PNJ
4/16/2024,"94,535.50","95,521.30","95,817.00","91,085.30",2.42M,-0.62%,PNJ
4/15/2024,"95,127.00","101,534.50","101,534.50","95,127.00",1.96M,-6.40%,PNJ
4/12/2024,"101,633.10","99,267.20","102,520.30","99,267.20",1.98M,3.10%,PNJ
4/11/2024,"98,577.20","98,478.60","98,675.80","97,591.40",784.90K,-0.60%,PNJ
4/10/2024,"99,168.70","96,211.30","99,563.00","95,817.00",3.23M,3.71%,PNJ
4/9/2024,"95,619.90","94,141.20","95,817.00","94,042.60",1.08M,1.57%,PNJ
4/8/2024,"94,141.20","95,619.90","95,817.00","94,141.20",792.80K,-1.44%,PNJ
4/5/2024,"95,521.30","94,929.80","95,817.00","94,929.80",718.10K,-0.62%,PNJ
4/4/2024,"96,112.80","95,422.70","96,507.10","95,225.60",773.50K,0.52%,PNJ
4/3/2024,"95,619.90","97,887.20","98,971.50","95,619.90",1.99M,-2.02%,PNJ
4/2/2024,"97,591.40","97,394.30","97,591.40","96,014.20",1.39M,0.10%,PNJ
4/1/2024,"97,492.90","97,591.40","97,985.70","96,211.30",1.09M,0.00%,PNJ
3/29/2024,"97,492.90","96,605.70","99,168.70","96,605.70",2.76M,1.23%,PNJ
3/28/2024,"96,309.90","96,211.30","96,408.50","95,521.30",975.30K,0.21%,PNJ
3/27/2024,"96,112.80","96,605.70","96,704.20","95,127.00",1.41M,0.10%,PNJ
3/26/2024,"96,014.20","94,831.30","96,112.80","94,535.50",1.27M,1.46%,PNJ
3/25/2024,"94,634.10","96,901.40","96,901.40","94,634.10",1.41M,-2.54%,PNJ
3/22/2024,"97,098.50","97,591.40","97,591.40","95,619.90",1.65M,-0.20%,PNJ
3/21/2024,"97,295.70","97,788.60","98,971.50","96,704.20",1.68M,0.51%,PNJ
3/20/2024,"96,802.80","94,634.10","97,000.00","93,746.90",2.10M,1.76%,PNJ
3/19/2024,"95,127.00","94,732.70","95,619.90","93,155.50",1.91M,-0.82%,PNJ
3/18/2024,"95,915.60","97,098.50","97,098.50","91,479.60",3.24M,-2.21%,PNJ
3/15/2024,"98,084.30","98,675.80","98,971.50","96,309.90",1.64M,-0.80%,PNJ
3/14/2024,"98,873.00","99,950.90","101,714.70","97,893.10",1.64M,-0.59%,PNJ
3/13/2024,"99,460.90","97,011.10","100,734.80","96,325.20",2.40M,2.53%,PNJ
3/12/2024,"97,011.10","97,501.10","97,795.10","95,541.30",1.34M,0.00%,PNJ
3/11/2024,"97,011.10","94,855.30","98,873.00","94,659.40",2.94M,2.59%,PNJ
3/8/2024,"94,561.40","94,953.30","96,619.20","93,679.50",3.27M,0.00%,PNJ
3/7/2024,"94,561.40","93,385.50","94,953.30","92,895.50",1.92M,1.58%,PNJ
3/6/2024,"93,091.50","94,855.30","94,855.30","92,111.60",1.59M,-1.86%,PNJ
3/5/2024,"94,855.30","93,973.40","95,835.30","93,679.50",1.86M,1.26%,PNJ
3/4/2024,"93,679.50","93,777.40","94,659.40","92,993.50",1.30M,-0.10%,PNJ
3/1/2024,"93,777.40","88,583.90","94,463.40","88,485.90",4.27M,5.86%,PNJ
2/29/2024,"88,583.90","88,779.90","89,955.80","87,800.00",1.24M,0.22%,PNJ
2/28/2024,"88,387.90","88,289.90","88,975.90","87,702.00",952.10K,0.33%,PNJ
2/27/2024,"88,094.00","87,212.00","88,094.00","86,722.10",1.55M,1.58%,PNJ
2/26/2024,"86,722.10","86,036.20","87,310.00","85,644.20",1.10M,0.80%,PNJ
2/23/2024,"86,036.20","88,094.00","88,094.00","85,938.20",1.20M,-2.01%,PNJ
2/22/2024,"87,800.00","86,232.10","87,800.00","86,232.10",809.10K,1.70%,PNJ
2/21/2024,"86,330.10","87,016.10","87,016.10","85,840.20",1.23M,-0.68%,PNJ
2/20/2024,"86,918.10","86,918.10","87,996.00","86,428.10",742.40K,0.00%,PNJ
2/19/2024,"86,918.10","88,779.90","89,073.90","86,918.10",1.07M,-1.99%,PNJ
2/16/2024,"88,681.90","89,073.90","89,073.90","88,289.90",463.30K,-0.44%,PNJ
2/15/2024,"89,073.90","89,857.80","90,347.80","88,192.00",885.80K,-0.33%,PNJ
2/7/2024,"89,367.80","89,269.90","89,661.80","88,779.90",442.80K,0.22%,PNJ
2/6/2024,"89,171.90","89,073.90","89,171.90","88,192.00",500.60K,0.00%,PNJ
2/5/2024,"89,171.90","90,053.80","90,053.80","87,898.00",1.30M,-0.98%,PNJ
2/2/2024,"90,053.80","90,053.80","90,837.70","89,661.80",2.57M,0.22%,PNJ
2/1/2024,"89,857.80","89,661.80","89,857.80","88,877.90",1.58M,0.22%,PNJ
1/31/2024,"89,661.80","89,661.80","90,347.80","88,779.90",2.13M,0.11%,PNJ
1/30/2024,"89,563.80","89,465.80","90,053.80","89,269.90",1.17M,0.11%,PNJ
1/29/2024,"89,465.80","88,192.00","89,661.80","87,702.00",1.44M,2.01%,PNJ
1/26/2024,"87,702.00","87,702.00","87,996.00","87,506.00",534.20K,0.00%,PNJ
1/25/2024,"87,702.00","87,506.00","87,800.00","86,820.10",524.90K,0.11%,PNJ
1/24/2024,"87,604.00","88,094.00","88,583.90","87,408.00",458.20K,-0.45%,PNJ
1/23/2024,"87,996.00","86,428.10","88,094.00","86,232.10",1.42M,2.39%,PNJ
1/22/2024,"85,938.20","86,428.10","86,624.10","85,546.20",513.80K,-0.57%,PNJ
1/19/2024,"86,428.10","87,212.00","87,800.00","85,644.20",1.04M,-0.90%,PNJ
1/18/2024,"87,212.00","86,820.10","87,898.00","86,722.10",1.71M,0.45%,PNJ
1/17/2024,"86,820.10","84,958.20","87,212.00","84,566.30",2.33M,2.55%,PNJ
1/16/2024,"84,664.30","82,802.40","84,664.30","82,704.50",954.00K,2.25%,PNJ
1/15/2024,"82,802.40","83,292.40","83,684.40","82,802.40",903.20K,-0.59%,PNJ
1/12/2024,"83,292.40","84,468.30","84,468.30","82,704.50",1.05M,-1.39%,PNJ
1/11/2024,"84,468.30","85,154.20","86,036.20","83,684.40",1.11M,-0.81%,PNJ
1/10/2024,"85,154.20","83,978.30","85,252.20","83,782.40",1.50M,1.64%,PNJ
1/9/2024,"83,782.40","82,704.50","83,782.40","82,704.50",994.50K,1.42%,PNJ
1/8/2024,"82,606.50","81,920.50","82,606.50","81,822.50",813.50K,1.08%,PNJ
1/5/2024,"81,724.50","82,900.40","83,292.40","81,430.60",1.12M,-1.42%,PNJ
1/4/2024,"82,900.40","84,272.30","84,566.30","82,900.40",827.60K,-1.63%,PNJ
1/3/2024,"84,272.30","83,782.40","84,272.30","83,586.40",1.05M,0.00%,PNJ
1/2/2024,"84,272.30","85,448.20","85,448.20","83,684.40",911.40K,0.00%,PNJ
12/29/2023,"84,272.30","82,802.40","84,272.30","82,508.50",1.58M,1.42%,PNJ
12/28/2023,"83,096.40","83,390.40","83,684.40","82,900.40",1.41M,-0.59%,PNJ
12/27/2023,"83,586.40","83,684.40","84,076.30","83,488.40",1.17M,-0.35%,PNJ
12/26/2023,"83,880.30","82,900.40","84,272.30","82,116.50",1.60M,1.30%,PNJ
12/25/2023,"82,802.40","82,312.50","83,488.40","82,116.50",1.40M,0.84%,PNJ
12/22/2023,"82,116.50","82,312.50","82,312.50","81,528.60",1.34M,-0.12%,PNJ
12/21/2023,"82,214.50","78,882.80","82,606.50","78,784.80",3.60M,4.48%,PNJ
12/20/2023,"78,686.80","77,804.90","78,784.80","77,217.00",1.11M,1.13%,PNJ
12/19/2023,"77,804.90","77,902.90","78,000.90","76,629.00",483.60K,-0.13%,PNJ
12/18/2023,"77,902.90","77,510.90","77,902.90","76,923.00",488.00K,0.38%,PNJ
12/15/2023,"77,608.90","78,000.90","78,098.90","77,217.00",610.60K,-0.50%,PNJ
12/14/2023,"78,000.90","78,882.80","79,078.80","77,902.90",619.80K,-0.99%,PNJ
12/13/2023,"78,784.80","78,686.80","79,862.70","78,588.80",1.34M,0.12%,PNJ
12/12/2023,"78,686.80","78,882.80","78,882.80","78,196.90",535.10K,0.38%,PNJ
12/11/2023,"78,392.80","77,021.00","78,588.80","77,021.00",1.01M,1.78%,PNJ
12/8/2023,"77,021.00","77,119.00","77,902.90","76,531.00",548.70K,0.13%,PNJ
12/7/2023,"76,923.00","78,882.80","78,882.80","76,923.00",762.90K,-2.00%,PNJ
12/6/2023,"78,490.80","78,098.90","78,686.80","77,804.90",541.30K,0.13%,PNJ
12/5/2023,"78,392.80","79,078.80","79,176.80","78,392.80",769.30K,-0.62%,PNJ
12/4/2023,"78,882.80","79,568.70","79,764.70","78,490.80",864.20K,0.25%,PNJ
12/1/2023,"78,686.80","78,882.80","78,980.80","78,392.80",298.70K,-0.25%,PNJ
11/30/2023,"78,882.80","78,000.90","79,568.70","78,000.90",569.30K,0.75%,PNJ
11/29/2023,"78,294.90","78,196.90","78,686.80","77,412.90",571.10K,1.01%,PNJ
11/28/2023,"77,510.90","77,021.00","78,000.90","76,825.00",337.10K,-0.50%,PNJ
11/27/2023,"77,902.90","78,980.80","78,980.80","77,902.90",446.20K,-1.12%,PNJ
11/24/2023,"78,784.80","78,882.80","79,372.80","77,902.90",611.80K,-0.50%,PNJ
11/23/2023,"79,176.80","79,666.70","80,450.70","78,882.80",1.19M,-0.49%,PNJ
11/22/2023,"79,568.70","79,078.80","79,764.70","78,980.80",641.70K,0.12%,PNJ
11/21/2023,"79,470.70","78,098.90","79,568.70","77,902.90",1.01M,2.66%,PNJ
11/20/2023,"77,412.90","77,021.00","78,098.90","76,727.00",668.70K,0.13%,PNJ
11/17/2023,"77,314.90","76,433.00","77,804.90","76,335.00",892.00K,1.15%,PNJ
11/16/2023,"76,433.00","76,531.00","76,923.00","76,237.00",151.40K,-0.38%,PNJ
11/15/2023,"76,727.00","77,412.90","77,706.90","76,433.00",204.50K,0.26%,PNJ
11/14/2023,"76,531.00","74,669.20","76,727.00","74,669.20",475.50K,2.63%,PNJ
11/13/2023,"74,571.20","74,473.20","74,963.20","74,375.20",157.10K,0.13%,PNJ
11/10/2023,"74,473.20","74,473.20","75,061.20","74,179.20",228.70K,-0.65%,PNJ
11/9/2023,"74,963.20","75,453.10","75,943.10","74,669.20",433.30K,-0.65%,PNJ
11/8/2023,"75,453.10","74,277.20","75,845.10","73,297.30",408.60K,1.45%,PNJ
11/7/2023,"74,375.20","75,355.10","75,355.10","73,885.30",231.10K,-0.91%,PNJ
11/6/2023,"75,061.20","72,513.40","75,257.10","72,513.40",544.60K,3.79%,PNJ
11/3/2023,"72,317.40","73,297.30","73,395.30","72,317.40",1.75M,0.00%,PNJ
11/2/2023,"72,317.40","70,749.50","72,513.40","70,749.50",374.10K,2.50%,PNJ
11/1/2023,"70,553.60","70,063.60","70,651.60","69,671.60",293.50K,0.00%,PNJ
10/31/2023,"70,553.60","71,533.50","71,533.50","70,063.60",481.10K,-1.23%,PNJ
10/30/2023,"71,435.50","72,121.40","72,121.40","71,141.50",218.30K,-0.95%,PNJ
10/27/2023,"72,121.40","72,317.40","72,513.40","71,141.50",343.60K,-0.54%,PNJ
10/26/2023,"72,513.40","72,513.40","72,513.40","70,553.60",904.70K,-0.40%,PNJ
10/25/2023,"72,807.40","73,297.30","74,081.20","72,807.40",353.80K,-0.67%,PNJ
10/24/2023,"73,297.30","73,297.30","73,493.30","72,513.40",282.70K,0.67%,PNJ
10/23/2023,"72,807.40","74,375.20","74,375.20","72,807.40",421.00K,-1.46%,PNJ
10/20/2023,"73,885.30","73,983.30","74,963.20","73,493.30",265.30K,0.40%,PNJ
10/19/2023,"73,591.30","74,657.80","75,239.60","73,591.30",569.30K,-1.43%,PNJ
10/18/2023,"74,657.80","76,597.00","76,597.00","73,203.50",640.50K,-2.65%,PNJ
10/17/2023,"76,694.00","77,566.60","77,663.50","76,694.00",216.10K,-1.00%,PNJ
10/16/2023,"77,469.60","78,148.30","78,148.30","76,984.80",520.20K,0.13%,PNJ
10/13/2023,"77,372.70","77,566.60","77,954.40","76,887.90",286.70K,-0.25%,PNJ
10/12/2023,"77,566.60","78,148.30","78,730.10","77,566.60",315.40K,-0.37%,PNJ
10/11/2023,"77,857.50","77,663.50","77,857.50","77,372.70",300.50K,1.01%,PNJ
10/10/2023,"77,081.80","78,536.20","78,924.00","76,887.90",473.70K,-0.63%,PNJ
10/9/2023,"77,566.60","76,597.00","77,954.40","75,724.40",560.60K,2.56%,PNJ
10/6/2023,"75,627.40","75,821.30","75,821.30","75,142.60",195.30K,0.26%,PNJ
10/5/2023,"75,433.50","75,821.30","76,015.30","75,336.50",155.70K,0.26%,PNJ
10/4/2023,"75,239.60","75,045.70","75,627.40","74,754.80",332.80K,0.13%,PNJ
10/3/2023,"75,142.60","76,984.80","76,984.80","75,142.60",442.20K,-1.77%,PNJ
10/2/2023,"76,500.00","76,403.10","78,051.40","76,112.20",270.90K,0.13%,PNJ
9/29/2023,"76,403.10","76,112.20","76,984.80","76,112.20",136.60K,0.38%,PNJ
9/28/2023,"76,112.20","76,597.00","76,597.00","75,918.30",332.70K,-0.76%,PNJ
9/27/2023,"76,694.00","76,112.20","77,275.70","75,627.40",413.50K,0.76%,PNJ
9/26/2023,"76,112.20","76,887.90","77,566.60","76,112.20",570.40K,-1.63%,PNJ
9/25/2023,"77,372.70","79,021.00","79,021.00","77,081.80",574.70K,-1.48%,PNJ
