Date,Price,Open,High,Low,Vol.,Change %,Ticker,WCP,WAP,VWAP,ZLMA,FWMA,Decay,SMA,Bollinger_Upper,Bollinger_Lower,Avg_Gain,Avg_Loss,RSI,MACD,MACD_Signal,MACD_Hist
2021-12-03,49543.8,50737.0,50737.0,49543.8,3670000.0,-0.0175,FPT,49842.100000000006,49941.53333333333,50668.048730964474,50562.275369965544,50241.058018068885,50609.61454662495,50451.69,51764.33031052559,49139.049689474414,241.3991174749561,304.7727188705236,44.198382525579305,79.50833810764016,159.0292747582341,-79.52093665059394
2021-12-06,49025.0,49543.8,50062.6,48869.4,4370000.0,-0.0105,FPT,49245.5,49319.0,50591.227846048816,50294.66343688072,49776.51640880859,50472.985940690414,50376.465000000004,51834.69613649667,48918.23386350334,224.15632336960212,320.06038180834355,41.188798733458285,-40.704896181712684,119.08244057024476,-159.78733675195744
2021-12-07,49803.2,49284.4,49803.2,49025.0,2650000.0,0.0159,FPT,49608.649999999994,49543.799999999996,50574.618018949186,50205.251732592405,49786.71939017505,50448.148250349725,50366.09,51838.16527252334,48894.01472747665,263.7308717003446,297.19892596489046,47.01673414357284,-72.34654816133116,80.79664282392957,-153.14319098526073
2021-12-08,49595.7,50062.6,50062.6,49284.4,1940000.0,-0.0042,FPT,49634.6,49647.56666666667,50567.94809629727,50090.77138751655,49713.72287972897,50416.05146747616,50329.775,51841.72444759406,48817.82555240594,244.89295229317713,290.7918598245411,45.71586626192441,-112.86526070193213,42.06426211875724,-154.92952282068939
2021-12-09,50322.0,49336.3,50322.0,49336.3,1810000.0,0.0146,FPT,50075.575,49993.43333333333,50577.56181704092,50124.3231105949,49946.09307735742,50431.004650641546,50355.715000000004,51847.289895371,48864.140104629005,279.2791699865218,270.0210126942168,50.84272293949755,-85.38601541947719,16.57420661111036,-101.96022203058754
2021-12-10,49699.5,50010.7,50322.0,49491.9,2120000.0,-0.0124,FPT,49803.225,49837.799999999996,50559.59268416207,50040.6561708872,49851.87182947487,50381.942543995174,50298.65,51799.38398252006,48797.91601747994,259.3306578446274,295.1980832160584,46.765954339641176,-112.54175184581982,-9.248985080275675,-103.29276676554414
2021-12-13,49803.2,50062.6,50062.6,49595.7,1640000.0,0.0021,FPT,49816.174999999996,49820.5,50536.22259542706,49987.88431166265,49833.26891586674,50356.53599051357,50264.93,51778.98128480755,48750.87871519245,248.21418228429667,274.11250584348284,47.520869204289006,-124.26272195937781,-32.25173245609611,-92.0109895032817
2021-12-14,49647.6,49803.2,50010.7,49491.9,2090000.0,-0.0031,FPT,49699.45,49716.73333333334,50470.92567044025,49914.783680309556,49762.3275663467,50282.32534452302,50197.49,51694.41692490353,48700.56307509646,230.48459783541836,265.64732685466254,46.45631259858864,-144.44225441918388,-54.68983684871367,-89.75241757047021
2021-12-15,49751.3,49647.6,49958.8,49595.7,1480000.0,0.0021,FPT,49764.275,49768.6,50438.90184027248,49871.33229110388,49758.07730095991,50247.51958835957,50135.235,51595.376893997454,48675.09310600255,221.4285551328888,246.6725177936152,47.303577782581804,-150.33399917351926,-73.81866931367479,-76.51532985984447
2021-12-16,49543.8,50581.4,50581.4,49543.8,2270000.0,-0.0042,FPT,49803.200000000004,49889.666666666664,50419.2401838579,49797.032788456105,49676.217538114055,50211.39194402214,50109.295,51593.1115590538,48625.47844094619,205.61222976625388,243.874480808357,45.74378394934193,-169.7895370958795,-93.01284287011575,-76.77669422576375
2021-12-17,50010.7,49595.7,50322.0,49543.8,2100000.0,0.0093999999999999,FPT,49971.8,49958.833333333336,50446.2372631579,49818.61317029359,49803.98046866177,50234.41233929947,50137.825,51589.049515067454,48686.60048493254,224.27564192580678,226.4548750363315,49.75825542885221,-145.8519723672871,-103.58066876955002,-42.271303597737074
2021-12-20,49699.5,50062.6,50062.6,49543.8,1860000.0,-0.0062,FPT,49751.35,49768.63333333333,50475.230223469836,49781.56751306492,49764.094754376056,50235.66120528658,50158.58,51569.73324184684,48747.42675815316,208.2559532168206,232.5080982480219,47.24885174385237,-150.26041057289694,-112.91661713021941,-37.34379344267754
2021-12-21,49388.2,49647.6,49751.3,49336.3,2030000.0,-0.0063,FPT,49466.0,49491.93333333333,50464.960274425524,49694.026124602766,49620.49642010164,50188.5592924786,50122.265,51574.964534650884,48669.565465349115,193.38052798704769,238.13609123030625,44.81415532448876,-176.83499423172907,-125.70029255052134,-51.13470168120773
2021-12-22,49284.4,49284.4,49491.9,49076.9,3050000.0,-0.0021,FPT,49284.4,49284.4,50392.614347777024,49600.76139504892,49492.10701298701,50080.205300758396,50047.04,51510.16824403785,48583.91175596215,179.56763313083,228.5406561424269,43.999996532929266,-203.92066525523842,-141.34436709146476,-62.57629816377366
2021-12-23,48350.6,49284.4,49284.4,48246.9,3520000.0,-0.0189,FPT,48558.125,48627.299999999996,49988.371591557334,49352.14912078784,49056.00445511011,49694.64163017732,49870.655,51252.545189055076,48488.76481094492,166.741373621485,278.9163235608252,37.414673790156534,-297.30891844738653,-172.53727736264912,-124.77164108473741
2021-12-24,48661.9,48506.3,49025.0,48143.1,2170000.0,0.0064,FPT,48622.975000000006,48610.0,49813.75436880542,49196.02388838104,48905.41609824958,49557.8234890239,49738.365000000005,51045.56568812247,48431.16431187754,177.06698979137914,258.9937290207663,40.606039973910015,-342.25516902872914,-206.48085569586516,-135.77431333286398
2021-12-27,49025.0,48869.4,49284.4,48402.5,1450000.0,0.0075,FPT,48934.225,48903.96666666667,49703.95717010696,49129.24451320557,48951.03865047995,49474.895634863184,49644.979999999996,50869.179841948986,48420.780158051006,190.35506194913768,240.4941769478544,44.18136200877634,-344.60388194541156,-234.10546094577444,-110.49842099963712
2021-12-28,49025.0,49025.0,49232.6,48817.5,1040000.0,0.0,FPT,49025.025,49025.03333333333,49595.90953852948,49073.633781933095,48979.271987577646,49404.737504603785,49577.534999999996,50781.10287361428,48373.96712638571,176.75827180991357,223.3160214515791,44.18136200877634,-342.5169318722037,-255.7877551310603,-86.72917674114342
2021-12-29,48558.1,49180.7,49180.7,48558.1,1660000.0,-0.0095,FPT,48713.75,48765.63333333333,49505.65041050902,48942.971629740125,48818.340496894416,49308.010884602576,49458.215,50560.04538004791,48356.384619952085,164.13268096634832,240.7148770621807,40.54184784159724,-374.2241142151688,-279.47502694788204,-94.74908726728677
2021-12-30,48558.1,48610.0,48921.3,48506.3,1480000.0,0.0,FPT,48635.95,48661.9,49434.011696696696,48832.521463162746,48718.8967419537,49241.26474169547,49364.83,50437.57507707871,48292.08492292129,152.4089180401806,223.52095727202496,40.54184784159724,-394.8012614728723,-302.5402738528801,-92.26098761999219
2021-12-31,48246.9,48661.9,48973.2,48246.9,2930000.0,-0.0064,FPT,48428.475000000006,48489.0,49327.93087494274,48683.165009677294,48538.56376058723,49120.11888446252,49299.985,50478.73136755676,48121.238632443245,141.52256675159626,229.7837460383087,38.11477528842163,-431.2488695924694,-328.28199300079797,-102.96687659167145
2022-01-04,48506.3,48454.4,48869.4,48402.5,3530000.0,0.0054,FPT,48571.125,48592.73333333334,49268.23401837148,48604.00233451413,48526.24732919255,49047.879309462376,49274.05,50500.145290354005,48047.954709646,149.94238341219662,213.37062132128665,41.27085500894479,-434.1972933945144,-349.46505307954124,-84.73224031497318
2022-01-05,48558.1,48610.0,48869.4,48506.3,2180000.0,0.0011,FPT,48622.975000000006,48644.600000000006,49218.888752459665,48547.71087176593,48538.37409937888,48983.58035670325,49211.795,50451.1319933268,47972.458006673194,142.93221316846797,198.12986265548048,41.90797608416821,-427.4270010070104,-365.05744266503507,-62.369558341975335
2022-01-06,48506.3,48558.1,48765.6,48506.3,2180000.0,-0.0011,FPT,48571.125,48592.73333333334,49167.31199812162,48492.32841929616,48526.11596837945,48930.95627818133,49157.325,50421.1364780619,47893.5135219381,132.72276937072027,187.67772960866012,41.42402080942506,-421.3838716321043,-376.3227284584489,-45.06114317365535
2022-01-07,48454.4,48298.7,48610.0,48298.7,1860000.0,-0.0011,FPT,48454.375,48454.36666666667,49101.14506722952,48437.70443059146,48498.67146245059,48866.32389722326,49063.94499999999,50238.23373069124,47889.65626930875,123.24257155852597,177.9793203508988,40.91421469312865,-415.9873016474012,-384.2556430962394,-31.731658551161786
2022-01-10,47728.1,48350.6,48506.3,47676.2,3440000.0,-0.015,FPT,47909.675,47970.200000000004,48977.11960115256,48261.385887179305,48204.301473743646,48709.339454581306,48965.375,50241.575150725876,47689.174849274124,114.43953073291698,217.14508318297766,34.51291945709646,-464.9570852588513,-400.3959315287618,-64.56115373008947
2022-01-11,46431.1,47728.1,47831.8,46223.6,4580000.0,-0.0272,FPT,46729.399999999994,46828.833333333336,48737.83825870647,47876.93206014868,47526.92078486731,48357.884208902855,48796.770000000004,50443.988295819145,47149.55170418086,106.26527853770862,294.2775772413364,26.530314298335313,-601.489456062598,-440.6146364355291,-160.87481962706892
2022-01-12,46483.0,46223.6,47001.8,45912.3,3180000.0,0.0011,FPT,46470.025,46465.700000000004,48544.646127665495,47558.52126695447,47128.11543760587,48143.86926065451,48638.54,50531.30705313936,46745.77294686064,102.38204435644383,273.2577502955267,27.255377575557617,-697.4645106118187,-491.984611270787,-205.47989934103168
2022-01-13,47780.0,47157.4,48091.2,46586.8,3310000.0,0.0279,FPT,47559.5,47486.0,48437.950615549315,47523.40022067118,47377.06454545454,48082.52189200918,48539.975,50393.66257586698,46686.287424133014,187.71189833098356,253.73933956013195,42.521547618195356,-661.2459406932685,-525.8368771552833,-135.40906353798516
2022-01-14,47364.9,47572.4,47780.0,47157.4,1250000.0,-0.0087,FPT,47416.8,47434.1,48344.70863387978,47421.67618758512,47372.37653867871,48017.92259533166,48431.030000000006,50292.410647849036,46569.64935215098,174.30390559305616,265.2651010201224,39.653365676539586,-658.4473922876496,-552.3589801817566,-106.08841210589298
2022-01-17,46171.7,46949.9,47364.9,46171.7,2860000.0,-0.0252,FPT,46470.0,46569.43333333333,48173.866236211994,47121.43700233703,46913.67739695088,47811.11707028645,48239.08,50203.49092238272,46274.66907761728,161.85362662212358,331.54616523297113,32.80374845996245,-743.9351689808173,-590.6742179415687,-153.26095103924854
2022-01-18,45704.8,45808.6,46483.0,45652.9,2210000.0,-0.0101,FPT,45886.375,45946.9,48015.82451746477,46782.350168133155,46451.8323715415,47630.20372155178,48039.345,50182.71622208471,45895.97377791529,150.2926532919719,341.2142962877585,30.577930468832974,-839.6804621850897,-640.4754667902729,-199.20499539481682
2022-01-19,45808.6,45704.8,46275.5,45652.9,1360000.0,0.0023,FPT,45886.399999999994,45912.333333333336,47896.87145274845,46513.83191910791,46206.06977413891,47511.65034867154,47860.365000000005,50123.93588947112,45596.79411052889,146.97174948540217,316.8418465529186,31.687675984655527,-896.8452307960106,-691.7494195914205,-205.09581120459006
2022-01-20,46068.0,45860.5,47209.3,45808.6,2440000.0,0.0056999999999999,FPT,46288.475,46361.96666666667,47732.83423812461,46334.68449150124,46153.24805194805,47338.0173208136,47699.545,49993.94379658407,45405.14620341593,155.00233880787354,294.21028608485295,34.50533894609232,-910.7191067071763,-735.5433570145717,-175.17574969260454
2022-01-21,45756.7,46171.7,46586.8,45756.7,1540000.0,-0.0068,FPT,45964.225,46033.4,47609.24049303323,46129.14490117921,46001.72737436476,47214.891078578665,47569.85,49998.6084417554,45141.091558244596,143.93074317873973,295.4309799359351,32.75905378338416,-936.0434356209807,-775.6433727358535,-160.40006288512723
2022-01-24,44252.2,45756.7,45912.3,44096.6,3690000.0,-0.0329,FPT,44628.325,44753.69999999999,47345.41253892464,45684.5880492269,45333.37390175042,46832.82759392684,47349.365000000005,50135.10222890433,44563.62777109568,133.64997580882977,381.79305279765407,25.929146072681704,-1065.2343664153086,-833.5615714717445,-231.6727949435641
2022-01-25,44874.8,44200.4,45393.6,43577.8,2180000.0,0.0141,FPT,44680.25,44615.4,47177.49166325834,45420.627559994035,45158.129943534725,46661.91727289808,47141.854999999996,50018.844941968506,44264.865058031486,168.57497753677092,354.5221204549645,32.22632627555396,-1104.6468122921724,-887.7786196358302,-216.86819265634222
2022-01-26,44615.4,45134.2,45134.2,44356.0,1670000.0,-0.0058,FPT,44680.25,44701.86666666667,47055.22763981426,45152.543553524556,44950.72203839639,46524.82994603754,46921.375,49865.79341339432,43976.95658660568,156.53390771271586,347.72768327961,31.04220319550336,-1143.6298190356756,-938.9488595157993,-204.6809595198763
2022-01-27,44563.5,44615.4,44978.5,44304.1,1310000.0,-0.0012,FPT,44602.4,44615.36666666667,46932.505164701106,44918.80455001077,44802.73376058724,46400.93602733261,46721.645000000004,49739.607482742445,43703.68251725756,145.35291430466472,326.5971344739237,30.798368319028583,-1165.2794132759082,-984.2149702678212,-181.06444300808698
2022-01-28,46431.1,44615.4,46431.1,44563.5,2830000.0,0.0419,FPT,45964.2,45808.56666666667,46818.90432746223,45063.038113574214,45424.6627216262,46367.07462607788,46615.295,49508.084814599664,43722.50518540033,268.3705632829028,303.2687677257863,46.947532950426655,-1019.9794724296371,-991.3678707001844,-28.611601729452673
2022-02-07,46431.1,46690.5,46742.4,46171.7,946110.0,0.0,FPT,46444.075,46448.4,46710.884999656344,45193.51558294407,45809.05093732355,46302.437843554195,46524.505,49313.809488649276,43735.20051135072,249.20123733412404,281.60671288823016,46.947532950426655,-894.5167897446227,-971.997654509072,77.4808647644494
2022-02-08,47001.8,46431.1,47624.3,46431.1,1540000.0,0.0123,FPT,47014.75,47019.06666666667,46578.39272633961,45415.07727027002,46264.60956521739,46242.170210683704,46449.28,49090.777416315046,43807.78258368495,272.1654346674012,261.491947681928,51.000031793665535,-740.4999666752192,-925.6981169423016,185.19815026708238
2022-02-09,47053.7,47572.4,47572.4,47001.8,2090000.0,0.0011,FPT,47170.4,47209.30000000001,46509.832314146086,45620.2533701421,46565.98157538114,46238.147971352264,46374.06,48842.735614592435,43905.38438540756,256.432189334015,242.8139514189332,51.36388013881722,-607.2525985533211,-862.0090132645056,254.75641471118445
2022-02-10,47728.1,47416.8,47728.1,46794.3,1780000.0,0.0143,FPT,47494.649999999994,47416.833333333336,46446.30920773066,45923.55123538757,47009.855465838504,46269.69968423937,46335.15,48683.941571488176,43986.35842851183,286.28703295301403,225.47009774615225,55.94197242779727,-442.1379642862739,-778.0348034688593,335.8968391825854
2022-02-11,47520.6,47624.3,47935.6,47416.8,1170000.0,-0.0043,FPT,47598.399999999994,47624.333333333336,46394.37221606994,46150.55514561901,47204.91974590627,46269.95279894841,46288.46000000001,48492.54118046578,44084.378819534235,265.8379591706559,224.18651933571283,54.24993461162387,-324.2887441136627,-687.28559159782,362.99684748415734
2022-02-14,47209.3,47209.3,47520.6,46898.0,1410000.0,-0.0066,FPT,47209.3,47209.30000000001,46295.82128724662,46292.334263557954,47206.570259740256,46251.60213324053,46262.52,48406.65771611395,44118.38228388604,246.84953351560904,230.40891081173305,51.72240249484195,-253.09418421645387,-600.4473101215468,347.35312590509295
2022-02-15,47261.2,47209.3,47572.4,46949.9,1200000.0,0.0011,FPT,47261.175,47261.166666666664,46263.72457541319,46426.1259291401,47227.445347261426,46289.6739275562,46304.025,48493.55945267523,44114.49054732477,232.92456683592226,213.95113146803783,52.12289854202129,-190.2905354740069,-518.4159551920388,328.12541971803194
2022-02-16,47364.9,47572.4,47987.5,47364.9,1120000.0,0.0022,FPT,47520.55,47572.43333333333,46285.448565521496,46562.03315716413,47279.98389610389,46332.71836501695,46348.12,48587.77818124557,44108.46181875443,223.69424063335669,198.66890779174943,52.96253744377568,-130.64447978720273,-440.8616601110716,310.2171803238689
2022-02-17,48143.1,47676.2,48143.1,47209.3,1560000.0,0.0163999999999999,FPT,47909.649999999994,47831.833333333336,46242.26181201462,46821.73831972199,47609.67398080181,46382.831201910856,46366.275,48660.03805101216,44072.51194898784,263.301794873831,184.4782715209102,58.8015891358855,-20.345781117634033,-356.75848431238416,336.4127031947501
2022-02-18,47831.8,47883.7,47987.5,47572.4,1130000.0,-0.0065,FPT,47805.875,47797.23333333334,46249.67992912295,46989.84491927868,47694.517684923776,46438.09365227952,46389.619999999995,48735.098036423806,44044.141963576185,244.4945238114145,193.53696641227344,55.81665457124084,41.469390559301246,-277.1129093380471,318.5822998973483
2022-02-21,48506.3,47831.8,48765.6,47728.1,2530000.0,0.0141,FPT,48376.575,48333.333333333336,46371.70801833823,47257.451047992625,48004.633280632406,46687.371993851484,46506.35,49031.6471281101,43981.0528718899,275.20920068202776,179.71289738282536,60.49589629800624,143.23376277844363,-193.04357491474894,336.2773376931926
2022-02-22,48195.0,48246.9,48402.5,47728.1,2110000.0,-0.0064,FPT,48130.15,48108.53333333333,46500.99838831032,47431.36762004198,48077.40349520046,46864.93050016758,46630.86,49234.110929041766,44027.609070958235,255.5514006333115,189.11197614119519,57.47075517822647,196.49834200678742,-115.13519153044169,311.63353353722914
2022-02-23,48246.9,48039.3,48713.8,48039.3,1780000.0,0.0011,FPT,48311.725000000006,48333.333333333336,46613.75385030468,47590.07603734277,48142.195550536424,46997.281725996065,46752.775,49421.44534020964,44084.10465979036,241.0048720166465,175.60397784539555,57.84919645764944,240.13072354458563,-44.08200851543623,284.21273206002184
2022-02-24,47728.1,48246.9,48506.3,46690.5,2460000.0,-0.0108,FPT,47663.25,47641.63333333333,46700.94617858442,47631.83802032738,47984.070468661776,47111.091487256206,46835.78,49518.00617798582,44153.553822014175,223.79023830117174,200.1179794278675,52.79214437032163,230.193350407033,10.773063269057616,219.42028713797538
2022-02-25,47883.7,47935.6,48454.4,47780.0,1930000.0,0.0033,FPT,48000.45,48039.36666666666,46800.05589850289,47695.12401528459,47945.75608695652,47207.719450962286,46942.13,49612.853074252744,44271.40692574725,218.9195069939451,185.82383804016268,54.08847598852965,232.1969087703983,55.05783236932575,177.13907640107254
2022-02-28,48402.5,47883.7,48506.3,47883.7,2750000.0,0.0108,FPT,48298.75,48264.166666666664,47126.21439524876,47842.75337609733,48120.30963862225,47514.70350452945,47149.645,49573.92246759156,44725.36753240843,240.33954220866354,172.55070675157964,58.2090622904988,272.50628459616564,98.54752281469374,173.9587617814719
2022-03-01,48454.4,48765.6,48765.6,47987.5,2010000.0,0.0011,FPT,48415.475000000006,48402.5,47353.7772219283,47978.09393335132,48248.00595143987,47682.90353621208,47328.625,49567.19197194255,45090.05802805745,226.87957490804484,160.22565626932396,58.609276402180754,305.12239061811124,139.86249637537725,165.259894242734
2022-03-02,48298.7,48246.9,48454.4,48091.2,1990000.0,-0.0032,FPT,48285.75,48281.43333333333,47529.80558207707,48064.95825406625,48267.430344438166,47812.03253570982,47512.79,49388.071625328026,45637.508374671976,210.67389098604164,159.9023951072297,56.85034334145617,314.7786287764102,174.84572285558383,139.93290592082636
2022-03-03,48454.4,48350.6,48765.6,48350.6,1750000.0,0.0032,FPT,48506.25,48523.53333333333,47683.79664799928,48166.42987937652,48338.9590513834,47923.334617022345,47707.335,49016.05863094256,46398.611369057435,206.747184487039,148.48079545671328,58.20126683708189,331.1773495126763,206.1120481870023,125.065301325674
2022-03-04,48506.3,48402.5,48661.9,48246.9,2450000.0,0.0011,FPT,48480.350000000006,48471.700000000004,47886.48644141484,48261.52089347969,48402.916149068325,48045.66153122298,47811.095,49018.950417401145,46603.23958259886,195.68667130939346,137.87502435266234,58.6658102097104,344.39142018053826,233.7679225857095,110.62349759482876
2022-03-07,48661.9,48298.7,48713.8,47831.8,3100000.0,0.0032,FPT,48467.350000000006,48402.5,47964.6752949463,48369.808813020114,48501.89734613213,48141.63803236074,47922.635,48998.73951315843,46846.53048684158,192.8233376444367,128.02680832747217,60.09763126656604,363.23217161341745,259.6607723912511,103.57139922216635
2022-03-08,49180.7,48661.9,49491.9,48039.3,4070000.000000001,0.0107,FPT,48973.15,48903.966666666674,48095.37975571511,48555.21539737842,48761.21992094861,48316.098383738725,48031.58,49155.28763868537,46907.872361314636,216.10738495554804,118.8820363040813,64.51170432276331,415.2398011222176,290.7765781374444,124.46322298477321
2022-03-09,49543.8,49076.9,50062.6,49076.9,4020000.0,0.0074,FPT,49556.775,49561.1,48278.368935097664,48778.52994468871,49060.200146809715,48513.947160670206,48156.08500000001,49371.63726395151,46940.5327360485,226.60685745872362,110.39046228236121,67.24292573983251,480.2196840579127,328.66519932153807,151.5544847363746
2022-03-10,49076.9,49958.8,49958.8,49076.9,1420000.0,-0.0093999999999999,FPT,49297.375,49370.86666666667,48351.888481093105,48883.576728816275,49066.61037831733,48558.77097441856,48223.525,49487.78769233877,46959.262307661236,210.4206533545291,135.85542926219267,60.76673033968527,488.4116757134252,360.6144945999155,127.79718111350974
2022-03-11,48350.6,49025.0,49076.9,48091.2,2080000.0,-0.0148,FPT,48467.325,48506.23333333334,48379.23340331234,48839.5658039972,48793.12835121401,48558.85454710242,48265.025,49485.87976849867,47044.17023150133,195.39060668634846,178.03004145775054,52.32453204112841,431.32549623311934,374.7566949265563,56.568801306563046
2022-03-14,47624.3,48246.9,48246.9,46949.9,3550000.0,-0.015,FPT,47611.350000000006,47607.03333333333,48354.9787010294,48667.34855439249,48346.691315640885,48473.32421141585,48285.775,49443.55620261747,47127.993797382536,181.43413478018073,217.1921813536252,45.514841202626265,323.746005230234,364.5545569872919,-40.8085517570579
2022-03-15,47209.3,47624.3,47624.3,46586.8,3420000.0,-0.0087,FPT,47157.425,47140.13333333334,48294.800917495944,48441.62832463088,47912.23562394128,48355.49466990093,48283.18,49450.82108146911,47115.53891853089,168.47455372445353,231.3213112569377,42.1401441288782,202.66525296038162,332.17669618190985,-129.51144322152822
2022-03-16,47520.6,47261.2,47883.7,46949.9,2080000.0,0.0066,FPT,47468.7,47451.4,48275.18642871965,48302.149149477904,47762.66549407115,48314.08038519965,48290.965,49434.65800494293,47147.27199505706,178.6763713155637,214.79836045287072,45.40987181375533,130.32488861266756,291.8063346680614,-161.48144605539386
2022-03-17,47728.1,47624.3,48091.2,47468.7,2150000.0,0.0044,FPT,47754.024999999994,47762.666666666664,48266.77546808802,48218.525161205485,47749.44134387352,48278.038773051216,48270.215,49439.9654660026,47100.464533997394,180.73520193588058,199.45562042052282,47.53802335776887,88.71548761529993,251.18816525750913,-162.4726776422092
2022-03-18,49336.3,48246.9,50114.5,48246.9,5140000.0,0.0337,FPT,49258.5,49232.56666666667,48370.862404495805,48437.35971809627,48355.61313946922,48436.70184238661,48345.44,49587.734585615704,47103.1454143843,282.69697322617515,185.2087903904855,60.417501815126,183.3939855505232,237.62932931611198,-54.235343765588766
2022-03-21,49440.1,49388.2,49803.2,49284.4,2850000.0,0.0021,FPT,49491.95,49509.23333333334,48433.73767652043,48643.47998150939,48769.863466967814,48515.26946024363,48392.13,49726.64829920902,47057.61170079098,269.91861799573377,171.9795910768794,61.0816275001876,263.7626778296835,242.8559990188263,20.906678810857215
2022-03-22,50010.7,49803.2,50322.0,49491.9,3790000.0,0.0115,FPT,49958.825,49941.533333333326,48550.56057674759,48922.9445963985,49243.86451157538,48675.65543991494,48482.915,49996.05262308566,46969.77737691434,291.39585956746697,159.695334571388,64.59799334450528,369.24170821558073,268.1331408581772,101.1085673574035
2022-03-23,50062.6,50062.6,50581.4,49803.2,3610000.0,0.001,FPT,50127.45,50149.06666666667,48659.30786530084,49170.99391066012,49556.62663466968,48814.69657210113,48573.7,50237.58222381064,46909.81777618935,274.28901245550514,148.288524959146,64.90856426813833,451.8142624128959,304.86936516912095,146.94489724377496
2022-03-24,49803.2,49803.2,50425.8,49440.1,3330000.0,-0.0052,FPT,49868.075,49889.69999999999,48774.122357511456,49335.07605761207,49650.852823263696,48925.007964563614,48677.455,50377.71647520944,46977.193524790564,254.69694013725478,156.22505889063567,61.98182154758956,490.6661010300231,342.0287123413014,148.63738868872173
2022-03-25,49647.6,49855.1,50062.6,49595.7,2240000.0,-0.0031,FPT,49738.375,49768.63333333333,48837.19818915802,49445.41200051275,49649.653715415014,48986.322341573985,48765.65,50475.515510863115,47055.78448913689,236.5043015560223,156.18041182701873,60.227529490134785,503.1014036385386,374.24325060074887,128.85815303778975
2022-03-28,50892.7,49543.8,51203.9,49388.2,6390000.0,0.0250999999999999,FPT,50594.375,50494.93333333333,49035.257503255205,49763.43473834744,50124.51143986449,49292.65380580731,48890.16,50835.177888586964,46945.14211141304,308.54685144487775,145.02466812508882,68.02606383606549,606.4350292875024,420.6816063380996,185.75342294940282
2022-03-29,54420.4,51152.0,54420.4,51152.0,15010000.0,0.0693,FPT,53603.3,53330.93333333333,49918.51834139351,50673.95462361939,51765.52046301524,50733.0944345929,49188.46000000001,52320.08843691953,46056.83156308049,538.4863620559582,134.66576325901104,79.99475034027402,961.89544790949,528.9243746523778,432.97107325711227
2022-03-30,54991.0,54887.3,55665.5,54212.9,5170000.0,0.0105,FPT,54965.1,54956.46666666667,50296.04980245641,51556.7924015983,52997.68996047431,51160.125976033916,49523.075,53555.108907474976,45491.04109252502,540.7801933376754,125.04678016908169,81.21932797187696,1274.9462551157776,678.1287507450577,596.8175043707199
2022-03-31,55509.8,54731.7,57377.4,54264.8,6340000.0,0.0093999999999999,FPT,55665.450000000004,55717.333333333336,50751.8683331306,52404.74085566631,53957.38354037267,51660.12883893568,49875.845,54675.67042027655,45076.019579723456,539.2101795278417,116.11486729986157,82.28133231562714,1547.0704344926053,851.9170874945672,695.153346998038
2022-04-01,57585.0,55457.9,57585.0,55042.9,7880000.0,0.0374,FPT,56949.475,56737.63333333333,51353.8108321923,53503.48377742568,55343.205426312816,52449.905791723075,50329.78,56185.34535868821,44474.21464131179,648.9237381329956,107.82094820701433,85.75200458578843,1908.1857267736777,1063.1708153503894,845.0149114232884
2022-04-04,56703.0,58881.9,58881.9,56703.0,4910000.0,-0.0153,FPT,57247.725,57429.299999999996,51789.58182597354,54279.92881063528,55862.77770186336,52846.370101027205,50731.835,57179.51041865206,44284.159581347936,602.5720425520674,163.1194519065133,78.6964524110517,2099.0061326716896,1270.3378788146495,828.6682538570401
2022-04-05,56547.4,56599.3,57896.2,56547.4,3400000.0,-0.0027,FPT,56884.600000000006,56997.0,52121.29702635728,54909.27334974214,56124.44450028233,53135.28269112149,51100.17,58000.525825789,44199.814174210995,559.5311823697768,162.5823481989051,77.4852095527323,2212.1764662650385,1458.7055963047274,753.4708699603111
2022-04-06,58622.5,56236.1,59141.3,56236.1,7630000.0,0.0366999999999999,FPT,58155.6,57999.96666666667,52718.182418732176,55815.74474479568,57078.8115866742,53857.33292333927,51554.104999999996,59179.72451028621,43928.485489713785,667.7860979147927,150.96932332755475,81.56112076809461,2441.167736558804,1655.1980243555427,785.9697122032612
2022-04-07,58778.2,58985.7,60645.8,58155.6,7150000.0,0.0027,FPT,59089.45,59193.19999999999,53238.459264166326,56611.47988002276,57728.121010728406,54406.210915319665,52039.17,60215.6199981976,43862.720001802394,631.2085194923073,140.1858002327294,81.82695974703333,2605.1777889364384,1845.193977271722,759.9838116647165
2022-04-08,56288.0,58778.2,59089.4,56288.0,7430000.0,-0.0424,FPT,56988.35,57221.799999999996,53619.62531812763,56830.77979906331,57178.21289666855,54663.854717200724,52436.04,60629.169098379294,44242.91090162071,586.1221966714282,308.0439573589628,65.5495842723999,2505.338624401127,1977.2229066976029,528.1157177035243
2022-04-12,56962.4,56547.4,57844.4,55302.3,5770000.0,0.012,FPT,56767.875,56703.03333333333,53989.9154666162,57127.71438313901,57095.96872388481,54969.50878570962,52902.94500000001,61005.317212076225,44800.57278792379,592.4277540520407,286.04081754760836,67.43869652311616,2452.3644798290043,2072.2512213238833,380.11325850512094
2022-04-13,59712.0,57066.2,59712.0,56962.4,6060000.0,0.0483,FPT,59024.6,58795.46666666667,54474.9878857811,57868.077483635105,58095.4844946358,55487.151255261706,53528.08,61709.700347710896,45346.45965228911,746.5114859054662,265.6093305799221,73.75715169042206,2602.254657388403,2178.2519085367876,424.00274885161525
