Date,Price,Open,High,Low,Vol.,Change %,Ticker
12/14/2017,"15,027.10","14,650.70","15,027.10","14,650.70",3900000.0,2.19%,FPT
12/13/2017,"14,704.50","14,597.00","14,731.40","14,435.70",4960000.0,1.86%,FPT
12/12/2017,"14,435.70","14,543.20","14,704.50","13,656.10",9510000.0,0.37%,FPT
12/11/2017,"14,381.90","14,650.70","14,838.90","14,381.90",8350000.0,-3.60%,FPT
12/8/2017,"14,919.60","15,054.00","15,188.40","14,812.00",5880000.0,-1.07%,FPT
12/7/2017,"15,080.80","15,269.00","15,457.20","15,000.20",5050000.0,-1.23%,FPT
12/6/2017,"15,269.00","15,322.80","15,403.40","15,054.00",10750000.0,-0.87%,FPT
12/5/2017,"15,403.40","15,806.70","15,941.10","15,403.40",10870000.0,-2.55%,FPT
12/4/2017,"15,806.70","15,726.00","15,887.30","15,672.30",6730000.0,0.68%,FPT
12/1/2017,"15,699.10","15,645.40","15,752.90","15,511.00",5590000.0,0.00%,FPT
11/30/2017,"15,699.10","16,102.40","16,129.20","15,699.10",9170000.0,-1.52%,FPT
11/29/2017,"15,941.10","15,591.60","16,048.60","15,430.30",11740000.0,3.13%,FPT
11/28/2017,"15,457.20","15,591.60","15,645.40","15,376.50",7000000.0,-1.20%,FPT
11/27/2017,"15,645.40","15,591.60","16,048.60","15,591.60",8100000.0,0.52%,FPT
11/24/2017,"15,564.70","15,457.20","15,591.60","15,322.80",7240000.0,0.52%,FPT
11/23/2017,"15,484.10","15,591.60","15,806.70","15,376.50",10800000.0,-0.69%,FPT
11/22/2017,"15,591.60","15,322.80","15,591.60","15,322.80",7930000.0,1.40%,FPT
11/21/2017,"15,376.50","15,645.40","15,806.70","15,376.50",10340000.0,-1.21%,FPT
11/20/2017,"15,564.70","15,080.80","15,591.60","15,027.10",11610000.0,2.12%,FPT
11/17/2017,"15,242.10","15,403.40","15,403.40","15,027.10",12000000.0,-0.53%,FPT
11/16/2017,"15,322.80","15,430.30","15,779.80","15,215.30",11400000.0,0.18%,FPT
11/15/2017,"15,295.90","14,543.20","15,322.80","14,516.30",14250000.0,5.57%,FPT
11/14/2017,"14,489.40","14,650.70","14,919.60","14,381.90",13230000.0,-0.19%,FPT
11/13/2017,"14,516.30","14,032.40","14,731.40","13,951.80",14560000.0,3.45%,FPT
11/10/2017,"14,032.40","14,113.10","14,328.10","14,032.40",4180000.0,-0.76%,FPT
11/9/2017,"14,140.00","14,355.00","14,381.90","14,086.20",5250000.0,-0.75%,FPT
11/8/2017,"14,247.50","13,763.60","14,247.50","13,709.90",10340000.0,3.52%,FPT
11/7/2017,"13,763.60","13,844.30","13,844.30","13,683.00",3490000.0,-0.39%,FPT
11/6/2017,"13,817.40","13,817.40","13,924.90","13,683.00",4910000.0,0.78%,FPT
11/3/2017,"13,709.90","13,441.00","13,709.90","13,279.70",3670000.0,0.99%,FPT
11/2/2017,"13,575.40","13,683.00","13,817.40","13,387.30",3800000.0,-0.59%,FPT
11/1/2017,"13,656.10","13,575.40","13,709.90","13,548.60",2770000.0,0.79%,FPT
10/31/2017,"13,548.60","13,441.00","13,817.40","13,333.50",4940000.0,0.80%,FPT
10/30/2017,"13,441.00","13,494.80","13,656.10","13,414.20",5210000.0,-0.40%,FPT
10/27/2017,"13,494.80","13,279.70","13,494.80","13,212.50",2240000.0,1.21%,FPT
10/26/2017,"13,333.50","13,387.30","13,414.20","13,172.20",3330000.0,-0.20%,FPT
10/25/2017,"13,360.40","13,306.60","13,387.30","13,252.90",2350000.0,0.81%,FPT
10/24/2017,"13,252.90","13,252.90","13,387.30","13,212.50",2680000.0,0.00%,FPT
10/23/2017,"13,252.90","13,521.70","13,521.70","13,252.90",3410000.0,-1.99%,FPT
10/20/2017,"13,521.70","13,521.70","13,629.20","13,441.00",2340000.0,-0.59%,FPT
10/19/2017,"13,602.30","13,575.40","13,763.60","13,467.90",2980000.0,0.20%,FPT
10/18/2017,"13,575.40","13,817.40","13,951.80","13,575.40",3780000.0,-1.94%,FPT
10/17/2017,"13,844.30","13,844.30","13,844.30","13,683.00",2630000.0,0.19%,FPT
10/16/2017,"13,817.40","13,709.90","13,978.70","13,683.00",3820000.0,0.39%,FPT
10/13/2017,"13,763.60","13,763.60","13,790.50","13,602.30",3290000.0,0.39%,FPT
10/12/2017,"13,709.90","13,441.00","13,817.40","13,441.00",6120000.0,2.20%,FPT
10/11/2017,"13,414.20","13,279.70","13,575.40","13,252.90",7760000.0,1.22%,FPT
10/10/2017,"13,252.90","13,105.00","13,252.90","13,105.00",3770000.0,1.02%,FPT
10/9/2017,"13,118.50","13,172.20","13,172.20","13,064.70",1790000.0,0.10%,FPT
10/6/2017,"13,105.00","12,984.00","13,118.50","12,984.00",1740000.0,0.93%,FPT
10/5/2017,"12,984.00","13,010.90","13,158.80","12,903.40",2010000.0,0.52%,FPT
10/4/2017,"12,916.80","12,876.50","12,957.20","12,849.60",1580000.0,0.42%,FPT
10/3/2017,"12,863.10","12,957.20","12,957.20","12,809.30",3320000.0,-0.73%,FPT
10/2/2017,"12,957.20","13,105.00","13,158.80","12,916.80",2780000.0,-1.13%,FPT
9/29/2017,"13,105.00","13,145.30","13,172.20","13,064.70",1210000.0,-0.41%,FPT
9/28/2017,"13,158.80","13,172.20","13,239.40","13,010.90",2360000.0,-0.10%,FPT
9/27/2017,"13,172.20","13,172.20","13,279.70","13,091.60",2650000.0,0.00%,FPT
9/26/2017,"13,172.20","13,131.90","13,172.20","13,037.80",2680000.0,0.31%,FPT
9/25/2017,"13,131.90","13,373.80","13,373.80","13,131.90",2270000.0,-1.21%,FPT
9/22/2017,"13,293.20","13,333.50","13,427.60","13,279.70",4260000.0,0.10%,FPT
9/21/2017,"13,279.70","13,145.30","13,333.50","13,105.00",8150000.0,1.54%,FPT
9/20/2017,"13,078.10","13,078.10","13,105.00","12,997.50",1930000.0,0.52%,FPT
9/19/2017,"13,010.90","13,037.80","13,131.90","13,010.90",2650000.0,0.10%,FPT
9/18/2017,"12,997.50","12,997.50","13,010.90","12,903.40",2450000.0,0.31%,FPT
9/15/2017,"12,957.20","12,984.00","13,037.80","12,903.40",2430000.0,-0.31%,FPT
9/14/2017,"12,997.50","13,172.20","13,172.20","12,997.50",2620000.0,-0.82%,FPT
9/13/2017,"13,105.00","12,984.00","13,279.70","12,984.00",5940000.0,1.35%,FPT
9/12/2017,"12,930.30","12,769.00","12,930.30","12,742.10",2610000.0,1.58%,FPT
9/11/2017,"12,728.70","12,822.80","12,957.20","12,715.20",2570000.0,-0.73%,FPT
9/8/2017,"12,822.80","12,903.40","12,903.40","12,822.80",1460000.0,-0.42%,FPT
9/7/2017,"12,876.50","12,903.40","12,984.00","12,876.50",1470000.0,-0.62%,FPT
9/6/2017,"12,957.20","13,024.40","13,024.40","12,849.60",1560000.0,-0.62%,FPT
9/5/2017,"13,037.80","13,064.70","13,064.70","12,970.60",1370000.0,-0.21%,FPT
9/1/2017,"13,064.70","13,064.70","13,078.10","12,984.00",820350.0,0.21%,FPT
8/31/2017,"13,037.80","12,849.60","13,118.50","12,849.60",3400000.0,1.46%,FPT
8/30/2017,"12,849.60","12,809.30","12,876.50","12,782.40",983570.0,0.10%,FPT
8/29/2017,"12,836.20","12,769.00","12,930.30","12,755.50",2530000.0,0.32%,FPT
8/28/2017,"12,795.90","12,715.20","12,795.90","12,701.80",1740000.0,0.21%,FPT
8/25/2017,"12,769.00","12,849.60","12,863.10","12,769.00",1140000.0,-0.42%,FPT
8/24/2017,"12,822.80","12,742.10","12,849.60","12,688.30",1320000.0,1.06%,FPT
8/23/2017,"12,688.30","12,634.60","12,769.00","12,634.60",1580000.0,0.21%,FPT
8/22/2017,"12,661.50","12,822.80","12,836.20","12,661.50",1270000.0,-1.36%,FPT
8/21/2017,"12,836.20","12,903.40","12,903.40","12,769.00",1090000.0,0.53%,FPT
8/18/2017,"12,769.00","12,742.10","12,849.60","12,607.70",1110000.0,0.21%,FPT
8/17/2017,"12,742.10","12,903.40","12,957.20","12,742.10",1950000.0,-0.42%,FPT
8/16/2017,"12,795.90","12,874.90","12,874.90","12,756.40",2490000.0,-0.61%,FPT
8/15/2017,"12,874.90","12,953.80","12,953.80","12,769.50",2510000.0,-0.61%,FPT
8/14/2017,"12,953.80","13,164.50","13,164.50","12,953.80",2360000.0,-0.51%,FPT
8/11/2017,"13,019.70","12,901.20","13,032.80","12,795.90",1670000.0,1.12%,FPT
8/10/2017,"12,874.90","12,637.90","12,888.00","12,637.90",2660000.0,1.03%,FPT
8/9/2017,"12,743.20","12,874.90","12,874.90","12,677.40",5630000.0,-1.12%,FPT
8/8/2017,"12,888.00","13,125.00","13,164.50","12,888.00",4460000.0,-1.81%,FPT
8/7/2017,"13,125.00","13,190.80","13,190.80","13,085.50",2340000.0,-0.50%,FPT
8/4/2017,"13,190.80","13,243.50","13,269.80","13,046.00",2530000.0,0.00%,FPT
8/3/2017,"13,190.80","13,085.50","13,454.10","13,032.80",6100000.0,1.42%,FPT
8/2/2017,"13,006.50","12,940.70","13,138.10","12,822.20",6570000.0,0.82%,FPT
8/1/2017,"12,901.20","12,756.40","13,019.70","12,690.60",4450000.0,1.34%,FPT
7/31/2017,"12,730.00","12,769.50","12,795.90","12,664.20",2030000.0,-0.41%,FPT
7/28/2017,"12,782.70","12,690.60","12,809.00","12,611.60",4920000.0,0.73%,FPT
7/27/2017,"12,690.60","12,637.90","12,809.00","12,558.90",3800000.0,0.84%,FPT
7/26/2017,"12,585.20","12,295.60","12,585.20","12,295.60",2140000.0,2.36%,FPT
7/25/2017,"12,295.60","12,243.00","12,348.30","12,164.00",1810000.0,0.43%,FPT
7/24/2017,"12,243.00","12,164.00","12,269.30","12,111.30",1820000.0,0.65%,FPT
7/21/2017,"12,164.00","12,374.60","12,453.60","12,164.00",2030000.0,-1.28%,FPT
7/20/2017,"12,321.90","12,269.30","12,348.30","12,164.00",2740000.0,-0.21%,FPT
7/19/2017,"12,348.30","12,585.20","12,716.90","12,269.30",3000000.0,-1.88%,FPT
7/18/2017,"12,585.20","12,532.60","12,637.90","12,466.80",2650000.0,-0.42%,FPT
7/17/2017,"12,637.90","12,822.20","12,822.20","12,558.90",2760000.0,-1.44%,FPT
7/14/2017,"12,822.20","12,861.70","12,888.00","12,743.20",1650000.0,-0.31%,FPT
7/13/2017,"12,861.70","12,585.20","12,861.70","12,558.90",2970000.0,1.88%,FPT
7/12/2017,"12,624.70","12,611.60","12,664.20","12,387.80",2320000.0,0.74%,FPT
7/11/2017,"12,532.60","12,611.60","12,664.20","12,374.60",3140000.0,-1.24%,FPT
7/10/2017,"12,690.60","12,690.60","12,822.20","12,532.60",5550000.0,-0.82%,FPT
7/7/2017,"12,795.90","12,664.20","13,006.50","12,637.90",7470000.0,1.46%,FPT
7/6/2017,"12,611.60","12,308.80","12,611.60","12,269.30",5880000.0,2.57%,FPT
7/5/2017,"12,295.60","12,243.00","12,295.60","12,229.80",1550000.0,0.21%,FPT
7/4/2017,"12,269.30","12,243.00","12,295.60","12,190.30",2820000.0,0.43%,FPT
7/3/2017,"12,216.60","12,335.10","12,335.10","12,190.30",2020000.0,-0.96%,FPT
6/30/2017,"12,335.10","12,243.00","12,335.10","12,058.70",3410000.0,0.75%,FPT
6/29/2017,"12,243.00","12,190.30","12,282.50","12,190.30",2230000.0,0.32%,FPT
6/28/2017,"12,203.50","12,085.00","12,216.60","12,019.20",2870000.0,1.42%,FPT
6/27/2017,"12,032.30","12,243.00","12,269.30","11,966.50",8600000.0,-2.14%,FPT
6/26/2017,"12,295.60","12,598.40","12,598.40","12,243.00",4200000.0,-1.58%,FPT
6/23/2017,"12,493.10","12,532.60","12,585.20","12,427.30",2320000.0,-0.32%,FPT
6/22/2017,"12,532.60","12,453.60","12,716.90","12,453.60",3800000.0,0.21%,FPT
6/21/2017,"12,506.30","12,190.30","12,506.30","12,124.50",5930000.0,2.93%,FPT
6/20/2017,"12,150.80","12,243.00","12,243.00","12,111.30",2330000.0,-0.32%,FPT
6/19/2017,"12,190.30","12,111.30","12,216.60","12,098.20",3640000.0,1.31%,FPT
6/16/2017,"12,032.30","11,979.70","12,045.50","11,927.00",1840000.0,0.66%,FPT
6/15/2017,"11,953.30","11,913.90","11,953.30","11,861.20",1880000.0,0.44%,FPT
6/14/2017,"11,900.70","12,058.70","12,058.70","11,874.40",2380000.0,-0.33%,FPT
6/13/2017,"11,940.20","11,848.00","12,085.00","11,848.00",4810000.0,1.45%,FPT
6/12/2017,"11,769.00","11,848.00","11,900.70","11,742.70",1690000.0,-1.00%,FPT
6/9/2017,"11,887.50","11,637.40","11,979.70","11,637.40",4790000.0,2.15%,FPT
6/8/2017,"11,637.40","11,584.70","11,676.90","11,505.80",1920000.0,0.34%,FPT
6/7/2017,"11,597.90","11,795.40","11,795.40","11,597.90",2570000.0,-0.56%,FPT
6/6/2017,"11,663.70","11,400.40","11,795.40","11,400.40",4520000.0,2.43%,FPT
6/5/2017,"11,387.30","11,479.40","11,492.60","11,360.90",2040000.0,0.00%,FPT
6/2/2017,"11,387.30","11,479.40","11,505.80","11,347.80",2470000.0,-0.46%,FPT
6/1/2017,"11,439.90","11,347.80","11,453.10","11,347.80",2400000.0,1.05%,FPT
5/31/2017,"11,321.40","11,321.40","11,466.30","11,321.40",3250000.0,0.00%,FPT
5/30/2017,"11,321.40","11,137.10","11,492.60","11,137.10",5710000.0,0.94%,FPT
5/29/2017,"11,216.10","11,084.50","11,242.50","11,084.50",1940000.0,1.19%,FPT
5/26/2017,"11,084.50","11,216.10","11,216.10","11,058.20",2650000.0,-1.17%,FPT
5/25/2017,"11,216.10","11,321.40","11,321.40","11,176.60",5230000.0,1.85%,FPT
5/24/2017,"11,012.40","11,034.80","11,046.00","10,956.30",4580000.0,0.51%,FPT
5/23/2017,"10,956.30","10,911.40","11,079.60","10,877.80",7260000.0,0.72%,FPT
5/22/2017,"10,877.80","10,877.80","11,001.10","10,877.80",6040000.0,0.21%,FPT
5/19/2017,"10,855.40","10,743.20","10,855.40","10,720.80",2520000.0,1.04%,FPT
5/18/2017,"10,743.20","10,754.40","10,922.60","10,687.20",3190000.0,0.21%,FPT
5/17/2017,"10,720.80","10,653.50","10,765.60","10,597.40",1940000.0,0.63%,FPT
5/16/2017,"10,653.50","10,720.80","10,832.90","10,642.30",2240000.0,-0.63%,FPT
5/15/2017,"10,720.80","10,765.60","10,765.60","10,709.60",1780000.0,-0.42%,FPT
5/12/2017,"10,765.60","10,788.10","10,855.40","10,765.60",1860000.0,-0.21%,FPT
5/11/2017,"10,788.10","10,788.10","10,855.40","10,687.20",2490000.0,0.00%,FPT
5/10/2017,"10,788.10","10,877.80","10,978.70","10,788.10",5510000.0,-0.41%,FPT
5/9/2017,"10,832.90","10,586.20","10,832.90","10,586.20",4100000.0,2.77%,FPT
5/8/2017,"10,541.40","10,518.90","10,575.00","10,496.50",1290000.0,-0.21%,FPT
5/5/2017,"10,563.80","10,541.40","10,597.40","10,518.90",1090000.0,0.21%,FPT
5/4/2017,"10,541.40","10,541.40","10,631.10","10,518.90",2430000.0,0.00%,FPT
5/3/2017,"10,541.40","10,474.10","10,608.70","10,418.00",2830000.0,1.18%,FPT
4/28/2017,"10,418.00","10,406.80","10,440.40","10,317.10",1560000.0,-0.11%,FPT
4/27/2017,"10,429.20","10,339.50","10,474.10","10,339.50",3510000.0,1.09%,FPT
4/26/2017,"10,317.10","10,294.70","10,328.30","10,249.80",1700000.0,0.77%,FPT
4/25/2017,"10,238.60","10,227.40","10,317.10","10,204.90",2110000.0,-0.22%,FPT
4/24/2017,"10,261.00","10,283.40","10,328.30","10,238.60",1640000.0,-0.22%,FPT
4/21/2017,"10,283.40","10,361.90","10,406.80","10,283.40",1430000.0,0.00%,FPT
4/20/2017,"10,283.40","10,317.10","10,395.60","10,272.20",1850000.0,-0.33%,FPT
4/19/2017,"10,317.10","10,317.10","10,406.80","10,294.70",3980000.0,0.00%,FPT
4/18/2017,"10,317.10","10,249.80","10,317.10","10,171.30",2090000.0,0.66%,FPT
4/17/2017,"10,249.80","10,328.30","10,429.20","10,249.80",3750000.0,-0.76%,FPT
4/14/2017,"10,328.30","10,563.80","10,575.00","10,294.70",5070000.0,-2.54%,FPT
4/13/2017,"10,597.40","10,619.90","10,675.90","10,586.20",1820000.0,-0.63%,FPT
4/12/2017,"10,664.70","10,541.40","10,709.60","10,530.20",4550000.0,1.28%,FPT
4/11/2017,"10,530.20","10,541.40","10,608.70","10,496.50",1420000.0,-0.11%,FPT
4/10/2017,"10,541.40","10,541.40","10,597.40","10,518.90",1480000.0,0.00%,FPT
4/7/2017,"10,541.40","10,395.60","10,552.60","10,395.60",3160000.0,0.97%,FPT
4/5/2017,"10,440.40","10,541.40","10,541.40","10,440.40",2100000.0,-0.96%,FPT
4/4/2017,"10,541.40","10,395.60","10,541.40","10,395.60",3440000.0,1.29%,FPT
4/3/2017,"10,406.80","10,608.70","10,653.50","10,406.80",7000000.0,-1.90%,FPT
3/31/2017,"10,608.70","10,563.80","10,698.40","10,541.40",4260000.0,0.42%,FPT
3/30/2017,"10,563.80","10,653.50","10,732.00","10,563.80",2640000.0,-0.84%,FPT
3/29/2017,"10,653.50","10,631.10","10,720.80","10,586.20",2120000.0,0.21%,FPT
3/28/2017,"10,631.10","10,675.90","10,821.70","10,608.70",4080000.0,-0.42%,FPT
3/27/2017,"10,675.90","10,675.90","10,765.60","10,597.40",3590000.0,-0.21%,FPT
3/24/2017,"10,698.40","10,855.40","10,989.90","10,642.30",6800000.0,-0.62%,FPT
3/23/2017,"10,765.60","10,317.10","10,765.60","10,294.70",7110000.0,4.12%,FPT
3/22/2017,"10,339.50","10,474.10","10,485.30","10,339.50",4240000.0,-1.07%,FPT
3/21/2017,"10,451.70","10,496.50","10,597.40","10,451.70",6610000.0,0.00%,FPT
3/20/2017,"10,451.70","10,294.70","10,474.10","10,294.70",5530000.0,1.53%,FPT
3/17/2017,"10,294.70","10,294.70","10,384.40","10,261.00",3470000.0,0.44%,FPT
3/16/2017,"10,249.80","10,227.40","10,294.70","10,204.90",2140000.0,0.33%,FPT
3/15/2017,"10,216.20","10,249.80","10,294.70","10,193.70",2220000.0,-0.33%,FPT
3/14/2017,"10,249.80","10,272.20","10,361.90","10,249.80",2110000.0,-0.11%,FPT
3/13/2017,"10,261.00","10,339.50","10,384.40","10,249.80",1630000.0,-0.54%,FPT
3/10/2017,"10,317.10","10,272.20","10,406.80","10,249.80",4230000.0,1.10%,FPT
3/9/2017,"10,204.90","10,272.20","10,294.70","10,204.90",1820000.0,-0.66%,FPT
3/8/2017,"10,272.20","10,249.80","10,317.10","10,216.20",1710000.0,0.00%,FPT
3/7/2017,"10,272.20","10,317.10","10,317.10","10,216.20",1660000.0,-0.33%,FPT
3/6/2017,"10,305.90","10,238.60","10,339.50","10,238.60",1820000.0,0.66%,FPT
3/3/2017,"10,238.60","10,193.70","10,294.70","10,126.40",1410000.0,0.44%,FPT
3/2/2017,"10,193.70","10,249.80","10,294.70","10,182.50",2200000.0,-0.55%,FPT
3/1/2017,"10,249.80","10,283.40","10,294.70","10,171.30",2860000.0,-0.33%,FPT
2/28/2017,"10,283.40","10,451.70","10,496.50","10,272.20",2770000.0,-1.50%,FPT
2/27/2017,"10,440.40","10,317.10","10,518.90","10,317.10",6290000.0,1.20%,FPT
2/24/2017,"10,317.10","10,317.10","10,339.50","10,204.90",3260000.0,0.00%,FPT
2/23/2017,"10,317.10","10,294.70","10,395.60","10,238.60",3660000.0,0.44%,FPT
2/22/2017,"10,272.20","10,249.80","10,384.40","10,182.50",4320000.0,0.88%,FPT
2/21/2017,"10,182.50","10,160.10","10,294.70","10,104.00",3710000.0,0.78%,FPT
2/20/2017,"10,104.00","10,160.10","10,182.50","10,092.80",2600000.0,-0.55%,FPT
2/17/2017,"10,160.10","10,137.70","10,204.90","10,070.40",2870000.0,0.00%,FPT
2/16/2017,"10,160.10","10,317.10","10,373.20","10,160.10",3910000.0,-1.52%,FPT
2/15/2017,"10,317.10","10,429.20","10,429.20","10,272.20",4060000.0,-0.86%,FPT
2/14/2017,"10,406.80","10,092.80","10,406.80","10,070.40",6820000.0,3.57%,FPT
2/13/2017,"10,047.90","10,003.10","10,059.20","9,958.20",2960000.0,0.79%,FPT
2/10/2017,"9,969.40","9,980.70","10,003.10","9,924.60",2160000.0,-0.22%,FPT
2/9/2017,"9,991.90","10,003.10","10,025.50","9,980.70",2800000.0,-0.11%,FPT
2/8/2017,"10,003.10","10,003.10","10,081.60","9,969.40",2040000.0,0.22%,FPT
2/7/2017,"9,980.70","9,924.60","10,025.50","9,924.60",3230000.0,0.45%,FPT
2/6/2017,"9,935.80","9,980.70","9,980.70","9,913.40",1940000.0,-0.89%,FPT
2/3/2017,"10,025.50","10,025.50","10,070.40","9,958.20",1750000.0,-0.45%,FPT
2/2/2017,"10,070.40","10,137.70","10,182.50","10,003.10",1710000.0,-0.44%,FPT
1/25/2017,"10,115.20","10,070.40","10,160.10","10,014.30",1480000.0,0.89%,FPT
1/24/2017,"10,025.50","10,025.50","10,070.40","9,935.80",984900.0,0.56%,FPT
1/23/2017,"9,969.40","9,958.20","10,003.10","9,913.40",1610000.0,0.57%,FPT
1/20/2017,"9,913.40","9,823.70","9,980.70","9,812.40",2330000.0,0.91%,FPT
1/19/2017,"9,823.70","9,823.70","9,868.50","9,745.20",2070000.0,0.00%,FPT
1/18/2017,"9,823.70","10,025.50","10,025.50","9,823.70",1740000.0,-1.35%,FPT
1/17/2017,"9,958.20","9,868.50","10,047.90","9,868.50",1830000.0,0.91%,FPT
1/16/2017,"9,868.50","10,070.40","10,070.40","9,868.50",3150000.0,-2.00%,FPT
1/13/2017,"10,070.40","10,339.50","10,406.80","10,025.50",5760000.0,-2.29%,FPT
1/12/2017,"10,305.90","10,339.50","10,361.90","10,283.40",1900000.0,-0.33%,FPT
1/11/2017,"10,339.50","10,384.40","10,451.70","10,339.50",2600000.0,0.22%,FPT
1/10/2017,"10,317.10","10,148.90","10,317.10","10,126.40",3670000.0,1.77%,FPT
1/9/2017,"10,137.70","10,104.00","10,182.50","10,070.40",1760000.0,0.56%,FPT
1/6/2017,"10,081.60","10,137.70","10,204.90","10,081.60",2810000.0,-0.33%,FPT
1/5/2017,"10,115.20","10,137.70","10,182.50","10,115.20",2160000.0,-0.33%,FPT
1/4/2017,"10,148.90","10,047.90","10,249.80","10,025.50",3590000.0,0.89%,FPT
1/3/2017,"10,059.20","9,935.80","10,081.60","9,935.80",3560000.0,1.93%,FPT
12/30/2016,"9,868.50","9,778.80","9,924.60","9,722.70",5770000.0,1.27%,FPT
12/29/2016,"9,745.20","9,823.70","9,823.70","9,711.50",1320000.0,-0.34%,FPT
12/28/2016,"9,778.80","9,700.30","9,823.70","9,700.30",3030000.0,1.04%,FPT
12/27/2016,"9,677.90","9,576.90","9,756.40","9,576.90",2770000.0,1.05%,FPT
12/26/2016,"9,576.90","9,565.70","9,621.80","9,532.10",856530.0,0.12%,FPT
12/23/2016,"9,565.70","9,610.60","9,610.60","9,532.10",1140000.0,0.24%,FPT
12/22/2016,"9,543.30","9,599.40","9,689.10","9,532.10",2310000.0,0.12%,FPT
12/21/2016,"9,532.10","9,543.30","9,588.20","9,520.90",1330000.0,-0.12%,FPT
12/20/2016,"9,543.30","9,543.30","9,621.80","9,532.10",1030000.0,-0.35%,FPT
12/19/2016,"9,576.90","9,442.40","9,576.90","9,442.40",768610.0,1.43%,FPT
12/16/2016,"9,442.40","9,408.70","9,442.40","9,375.10",1050000.0,0.60%,FPT
12/15/2016,"9,386.30","9,419.90","9,442.40","9,375.10",993500.0,-0.36%,FPT
12/14/2016,"9,419.90","9,375.10","9,464.80","9,363.90",1390000.0,0.48%,FPT
12/13/2016,"9,375.10","9,464.80","9,498.40","9,375.10",1260000.0,-0.95%,FPT
12/12/2016,"9,464.80","9,644.20","9,644.20","9,464.80",1310000.0,-1.63%,FPT
12/9/2016,"9,621.80","9,543.30","9,756.40","9,532.10",1250000.0,1.54%,FPT
12/8/2016,"9,476.00","9,532.10","9,532.10","9,464.80",511830.0,0.36%,FPT
12/7/2016,"9,442.40","9,487.20","9,532.10","9,442.40",996030.0,-0.47%,FPT
12/6/2016,"9,487.20","9,599.40","9,610.60","9,487.20",1430000.0,-0.70%,FPT
12/5/2016,"9,554.50","9,644.20","9,689.10","9,554.50",1130000.0,-0.81%,FPT
12/2/2016,"9,633.00","9,689.10","9,722.70","9,621.80",933460.0,-0.58%,FPT
12/1/2016,"9,689.10","9,689.10","9,823.70","9,689.10",868850.0,-0.35%,FPT
11/30/2016,"9,722.70","9,644.20","9,722.70","9,621.80",998070.0,0.46%,FPT
11/29/2016,"9,677.90","9,756.40","9,756.40","9,576.90",1720000.0,-0.80%,FPT
11/28/2016,"9,756.40","9,857.30","9,857.30","9,689.10",1410000.0,-1.02%,FPT
11/25/2016,"9,857.30","9,958.20","9,958.20","9,846.10",1840000.0,-0.90%,FPT
11/24/2016,"9,947.00","9,823.70","10,036.70","9,823.70",3900000.0,0.91%,FPT
11/23/2016,"9,857.30","9,711.50","9,890.90","9,666.70",3280000.0,1.97%,FPT
11/22/2016,"9,666.70","9,644.20","9,722.70","9,644.20",1670000.0,0.00%,FPT
11/21/2016,"9,666.70","9,689.10","9,733.90","9,599.40",1400000.0,0.00%,FPT
11/18/2016,"9,666.70","9,532.10","9,677.90","9,532.10",956880.0,1.17%,FPT
11/17/2016,"9,554.50","9,655.40","9,655.40","9,554.50",1200000.0,-1.05%,FPT
11/16/2016,"9,655.40","9,711.50","9,733.90","9,599.40",1700000.0,-0.35%,FPT
11/15/2016,"9,689.10","9,599.40","9,689.10","9,576.90",1440000.0,1.05%,FPT
11/14/2016,"9,588.20","9,576.90","9,644.20","9,554.50",1260000.0,-0.58%,FPT
11/11/2016,"9,644.20","9,621.80","9,745.20","9,599.40",1930000.0,0.70%,FPT
11/10/2016,"9,576.90","9,554.50","9,621.80","9,532.10",980370.0,1.18%,FPT
11/9/2016,"9,464.80","9,610.60","9,610.60","9,218.10",4420000.0,-1.52%,FPT
11/8/2016,"9,610.60","9,599.40","9,700.30","9,599.40",1260000.0,0.12%,FPT
11/7/2016,"9,599.40","9,442.40","9,621.80","9,442.40",949510.0,1.54%,FPT
11/4/2016,"9,453.60","9,419.90","9,509.70","9,419.90",758710.0,0.36%,FPT
11/3/2016,"9,419.90","9,532.10","9,532.10","9,352.70",2880000.0,-1.41%,FPT
11/2/2016,"9,554.50","9,711.50","9,733.90","9,554.50",2130000.0,-1.62%,FPT
11/1/2016,"9,711.50","9,778.80","9,778.80","9,711.50",1010000.0,-0.46%,FPT
10/31/2016,"9,756.40","9,801.20","9,846.10","9,756.40",1290000.0,-0.23%,FPT
10/28/2016,"9,778.80","9,689.10","9,778.80","9,677.90",2190000.0,0.93%,FPT
10/27/2016,"9,689.10","9,711.50","9,711.50","9,644.20",1130000.0,0.47%,FPT
10/26/2016,"9,644.20","9,689.10","9,778.80","9,621.80",1750000.0,-0.46%,FPT
10/25/2016,"9,689.10","9,689.10","9,846.10","9,599.40",2800000.0,0.00%,FPT
10/24/2016,"9,689.10","9,733.90","9,778.80","9,666.70",2400000.0,-0.46%,FPT
10/21/2016,"9,733.90","9,756.40","9,812.40","9,733.90",1290000.0,-0.23%,FPT
10/20/2016,"9,756.40","9,890.90","9,913.40","9,745.20",1590000.0,-0.80%,FPT
10/19/2016,"9,834.90","9,756.40","9,902.20","9,756.40",1700000.0,0.57%,FPT
10/18/2016,"9,778.80","9,733.90","9,834.90","9,644.20",1620000.0,0.46%,FPT
10/17/2016,"9,733.90","9,846.10","9,846.10","9,733.90",2810000.0,-1.03%,FPT
