Date,Price,Open,High,Low,Vol.,Change %,Ticker
2019-04-01,14864.3,14896.8,14896.8,14767.0,869510.0,0.66%,FPT
2019-03-29,14767.0,14799.4,14799.4,14702.1,1190000.0,0.78%,FPT
2019-03-28,14653.4,14523.6,14718.3,14523.6,962060.0,0.33%,FPT
2019-03-27,14604.7,14539.8,14637.2,14539.8,1560000.0,0.56%,FPT
2019-03-26,14523.6,14604.7,14604.7,14442.4,1030000.0,0.79%,FPT
2019-03-25,14410.0,14345.1,14604.7,14345.1,1680000.0,-1.44%,FPT
2019-03-22,14620.9,14637.2,14734.5,14620.9,1830000.0,-0.11%,FPT
2019-03-21,14637.2,14864.3,14864.3,14637.2,2190000.0,-0.77%,FPT
2019-03-20,14750.7,14799.4,14896.8,14685.8,2120000.0,-0.55%,FPT
2019-03-19,14831.9,14994.2,15026.6,14831.9,2430000.0,-1.08%,FPT
2019-03-18,14994.2,15026.6,15075.3,14913.0,2640000.0,0.43%,FPT
2019-03-15,14929.2,15010.4,15026.6,14848.1,2770000.0,-0.54%,FPT
2019-03-14,15010.4,14994.2,15091.5,14929.2,1420000.0,0.11%,FPT
2019-03-13,14994.2,15091.5,15156.4,14994.2,2660000.0,-0.65%,FPT
2019-03-12,15091.5,14523.6,15091.5,14523.6,5130000.0,4.49%,FPT
2019-03-11,14442.4,14491.1,14556.0,14426.2,967800.0,-0.34%,FPT
2019-03-08,14491.1,14507.3,14539.8,14426.2,1840000.0,-0.22%,FPT
2019-03-07,14523.6,14474.9,14604.7,14474.9,993870.0,0.34%,FPT
2019-03-06,14474.9,14588.5,14637.2,14426.2,1850000.0,-0.67%,FPT
2019-03-05,14572.2,14604.7,14669.6,14539.8,2190000.0,-0.22%,FPT
2019-03-04,14604.7,14474.9,14669.6,14474.9,2140000.0,0.90%,FPT
2019-03-01,14474.9,14458.6,14474.9,14328.8,1570000.0,0.90%,FPT
2019-02-28,14345.1,14637.2,14637.2,14345.1,3640000.0,-2.00%,FPT
2019-02-27,14637.2,14669.6,14750.7,14572.2,1290000.0,-0.22%,FPT
